"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"33043","FL","Key West","Monroe County","Big Pine Key",10114,3122,-0.00731319554848967,-0.0298321939092604,-0.028322440087146,2342
2019-01-31,"45383","OH","Dayton","Miami County","West Milton",10115,1039,0.0431726907630522,0.13551912568306,0.0994708994708995,2328
2019-01-31,"01238","MA","Pittsfield","Berkshire County","Lee",10116,1661,-0.0113095238095238,-0.0663293985385048,-0.0240893066980024,2146
2019-01-31,"83856","ID","Sandpoint","Bonner County","Priest River",10117,1234,0.00243704305442729,0.00816993464052288,0.103756708407871,2566
2019-01-31,"45217","OH","Cincinnati","Hamilton County","Saint Bernard",10118,1097,0.0110599078341014,0.0417853751187085,0.0568400770712909,1704
2019-01-31,"54755","WI",,"Buffalo County","Mondovi",10119,1078,0.0189035916824197,0.0395371263259402,-0.0235507246376812,1843
2019-01-31,"45304","OH","Greenville","Darke County","Arcanum",10120,1102,0.00639269406392694,0.0203703703703704,0.0147329650092081,2086
2019-01-31,"30176","GA","Atlanta-Sandy Springs-Roswell","Haralson County","Tallapoosa",10121,1058,0.0163304514889529,0.0527363184079602,0.07193515704154,2344
2019-01-31,"76661","TX","Waco","Falls County","Marlin",10122,1140,0.0160427807486631,0.0477941176470588,0.0288808664259928,1433
2019-01-31,"39218","MS","Jackson","Rankin County","Richland",10123,1297,-0.00153964588144727,0.000771604938271605,0.042604501607717,1631
2019-01-31,"36549","AL","Daphne-Fairhope-Foley","Baldwin County","Lillian",10124,1406,0.0247813411078717,0.0757459831675593,0.0571428571428571,1677
2019-01-31,"95666","CA",,"Amador County","Pioneer",10125,1510,-0.0289389067524116,-0.0339091490722969,0.0202702702702703,3308
2019-01-31,"27823","NC","Roanoke Rapids","Halifax County","Enfield",10126,825,0.0122699386503067,0.0429835651074589,0.0429835651074589,1139
2019-01-31,"19301","PA","Philadelphia-Camden-Wilmington","Chester County","Paoli",10127,2291,0.0141655599822931,0.0494732020155749,0.0596669750231267,2431
2019-01-31,"14886","NY","Ithaca","Tompkins County","Ulysses",10128,1596,-0.0196560196560197,-0.0391330523780855,-0.0454545454545455,1584
2019-01-31,"32618","FL","Gainesville","Alachua County","Archer",10129,1401,0.0115523465703971,0.0339483394833948,0.0557648831951771,1338
2019-01-31,"12754","NY",,"Sullivan County","Liberty",10130,1298,0.0124804992199688,0.0309769658459095,0.0544272948822096,1627
2019-01-31,"95324","CA","Merced","Merced County","Hilmar",10131,1437,0.0205965909090909,0.0707898658718331,0.100306278713629,1482
2019-01-31,"17751","PA","Lock Haven","Clinton County","Lamar",10132,937,0.00752688172043011,-0.00425079702444208,0.0411111111111111,2029
2019-01-31,"20634","MD","California-Lexington Park","Saint Marys County","Great Mills",10133,1611,0.0049906425452277,0.0106649937264743,0.0170454545454545,2448
2019-01-31,"28174","NC","Charlotte-Concord-Gastonia","Union County","Wingate",10134,1212,0.00497512437810945,0.0159262363788768,0.0557491289198606,2285
2019-01-31,"27310","NC","Greensboro-High Point","Guilford County","Oak Ridge",10135,1986,0.0200308166409861,0.0575079872204473,0.0535809018567639,3239
2019-01-31,"01583","MA","Worcester","Worcester County","West Boylston",10136,1932,0.0141732283464567,0.0431965442764579,0.0878378378378378,2422
2019-01-31,"28339","NC","Dunn","Harnett County","Erwin",10137,801,0.0037593984962406,0.0152091254752852,0.0152091254752852,1621
2019-01-31,"06333","CT","Norwich-New London","New London County","East Lyme",10138,1872,0.000534473543559594,-0.0016,-0.0380267214799589,2339
2019-01-31,"05672","VT",,"Lamoille County","Stowe",10139,2215,-0.0133630289532294,0.00636074511585643,-0.0365376250543715,1730
2019-01-31,"43619","OH","Toledo","Wood County","Northwood",10140,1039,0.0196270853778214,0.0879581151832461,-0.0494053064958829,3706
2019-01-31,"95019","CA","Santa Cruz-Watsonville","Santa Cruz County","Freedom",10141,2909,0.00831889081455806,0.0286421499292786,0.0547498187092096,833
2019-01-31,"63362","MO","St. Louis","Lincoln County","Moscow Mills",10142,1198,0.00167224080267559,0.00503355704697987,-0.0066334991708126,1501
2019-01-31,"15946","PA","Johnstown","Cambria County","Portage",10143,685,0.00292825768667643,-0.00436046511627907,-0.0172166427546628,3110
2019-01-31,"48054","MI","Detroit-Warren-Dearborn","Saint Clair County","East China",10144,1145,0.0159716060337178,0.0409090909090909,0.0352622061482821,2660
2019-01-31,"66025","KS","Lawrence","Douglas County","Eudora",10145,1275,0.0135135135135135,0.0374288039056143,0.0232744783306581,1666
2019-01-31,"55386","MN","Minneapolis-St. Paul-Bloomington","Carver County","Victoria",10146,2386,0.00252100840336134,0.0144557823129252,0.0373913043478261,2551
2019-01-31,"12428","NY","Kingston","Ulster County","Wawarsing",10147,1415,0.0238784370477569,0.0760456273764259,0.0776846915460777,1441
2019-01-31,"43571","OH","Toledo","Lucas County","Whitehouse",10148,1710,0.0282621767889357,0.0822784810126582,-0.00233372228704784,2352
2019-01-31,"80829","CO","Colorado Springs","El Paso County","Manitou Springs",10149,1731,0.00347826086956522,0.00347826086956522,0.0236546422235364,2054
2019-01-31,"11557","NY","New York-Newark-Jersey City","Nassau County","Hewlett",10150,3475,0.00462561433940445,0.0247714538484223,0.0187628261506889,2215
2019-01-31,"10533","NY","New York-Newark-Jersey City","Westchester County","Irvington",10151,4698,0.0325274725274725,0.10828025477707,0.0665153234960272,1831
2019-01-31,"01536","MA","Worcester","Worcester County","Grafton",10152,1944,0.00934579439252336,0.0258575197889182,0.00257864878803507,2361
2019-01-31,"37146","TN","Nashville-Davidson--Murfreesboro--Franklin","Cheatham County","Pleasant View",10153,1389,0.00725163161711385,0.0281273131014064,0.0116533139111435,3076
2019-01-31,"62088","IL","St. Louis","Macoupin County","Staunton",10154,970,-0.00614754098360656,0.0031023784901758,-0.0182186234817814,2551
2019-01-31,"28371","NC","Fayetteville","Cumberland County","Parkton",10155,941,0.00749464668094218,0.0284153005464481,0.040929203539823,722
2019-01-31,"42171","KY","Bowling Green","Warren County","Smiths Grove",10156,1016,0.0221327967806841,0.0672268907563025,0.0241935483870968,1412
2019-01-31,"70533","LA","Lafayette","Vermilion Parish","Erath",10157,1151,0.000869565217391304,0.00788091068301226,0.00876424189307625,2046
2019-01-31,"10920","NY","New York-Newark-Jersey City","Rockland County","Clarkstown",10158,2816,0.00643316654753395,0.0118577075098814,0.0273622765414082,2403
2019-01-31,"13142","NY","Syracuse","Oswego County","Richland",10159,1139,-0.0281569965870307,-0.109460516028147,-0.0516236469608659,1609
2019-01-31,"98014","WA","Seattle-Tacoma-Bellevue","King County","Carnation",10160,2482,0.00363930448847554,0.0151329243353783,-0.000402738622633911,2239
2019-01-31,"01566","MA","Worcester","Worcester County","Sturbridge",10161,1756,0.0173812282734647,0.0552884615384615,0.035377358490566,2312
2019-01-31,"56283","MN",,"Redwood County","Redwood Falls",10162,1144,0.0123893805309735,0.0437956204379562,0.0802644003777148,2299
2019-01-31,"12986","NY","Malone","Franklin County","Tupper Lake",10163,1376,-0.00289855072463768,-0.00217548948513416,0.0463878326996198,2120
2019-01-31,"53146","WI","Milwaukee-Waukesha-West Allis","Waukesha County","New Berlin",10164,1678,0.00599520383693046,0.0213024954351795,0.0275566442131047,3015
2019-01-31,"93223","CA","Visalia-Porterville","Tulare County","Farmersville",10165,1075,0.0103383458646617,0.0277246653919694,0.0296934865900383,2213
2019-01-31,"34614","FL","Tampa-St. Petersburg-Clearwater","Hernando County","Brooksville",10166,1279,0.00867507886435331,0.0175019888623707,0.0492206726825267,2042
2019-01-31,"32234","FL","Jacksonville","Duval County","Jacksonville",10167,1230,0.00985221674876847,0.0301507537688442,0.0695652173913043,1287
2019-01-31,"73051","OK","Oklahoma City","Cleveland County","Slaughterville",10168,939,0.00859291084854995,0.033003300330033,0.0251091703056769,2281
2019-01-31,"12184","NY","Hudson","Columbia County","Kinderhook",10169,1701,-0.0195965417867435,0.0480591497227357,0.0738636363636364,1938
2019-01-31,"06878","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",10170,5987,-0.0231685429923315,-0.0629206448583503,-0.0919156681328682,2405
2019-01-31,"81631","CO","Edwards","Eagle County","Eagle",10171,3302,-0.00751427712654043,0.0100948302233099,0.0734720416124837,2327
2019-01-31,"28673","NC","Hickory-Lenoir-Morganton","Catawba County","Sherrills Ford",10172,1341,0.0090293453724605,0.022883295194508,-0.0240174672489083,4320
2019-01-31,"27258","NC","Burlington","Alamance County","Haw River",10173,1131,0.00265957446808511,-0.00264550264550265,0.10233918128655,1726
2019-01-31,"39576","MS","Gulfport-Biloxi-Pascagoula","Hancock County","Waveland",10174,1042,0.0165853658536585,0.0493454179254783,0.0922431865828092,1857
2019-01-31,"55070","MN","Minneapolis-St. Paul-Bloomington","Anoka County","Saint Francis",10175,1541,0.0138157894736842,0.0447457627118644,0.041920216362407,2326
2019-01-31,"15748","PA","Indiana","Indiana County","Center",10176,862,-0.0126002290950745,-0.0660888407367281,-0.0751072961373391,2535
2019-01-31,"08102","NJ","Philadelphia-Camden-Wilmington","Camden County","Camden",10177,1240,0.00813008130081301,0.029045643153527,0.0147299509001637,1900
2019-01-31,"07624","NJ","New York-Newark-Jersey City","Bergen County","Closter",10178,3582,0.0208036477628954,0.0635391923990499,0.00958286358511838,2727
2019-01-31,"27583","NC","Durham-Chapel Hill","Person County","Timberlake",10179,1296,0.00777604976671851,0.0310262529832936,0.0351437699680511,1286
2019-01-31,"74959","OK","Fort Smith","LeFlore County","Spiro",10180,797,-0.0012531328320802,0,-0.0244798041615667,1737
2019-01-31,"19365","PA","Philadelphia-Camden-Wilmington","Chester County","Parkesburg",10181,1561,0.00256904303147078,0.0136363636363636,0.0149544863459038,2174
2019-01-31,"83801","ID","Coeur d'Alene","Kootenai County","Athol",10182,1682,0.0187764990914597,0.0532247964934252,0.0591939546599496,1488
2019-01-31,"12564","NY","New York-Newark-Jersey City","Dutchess County","Pawling",10183,2042,0.0169322709163347,0.0504115226337448,0.0328780981284775,2158
2019-01-31,"27306","NC",,"Montgomery County","Mount Gilead",10184,968,0.0104384133611691,0.0330843116328709,0.0707964601769911,1053
2019-01-31,"54728","WI",,"Barron County","Chetek",10185,1126,0.0245677888989991,0.0764818355640535,0.0190045248868778,1952
2019-01-31,"17061","PA","Harrisburg-Carlisle","Dauphin County","Upper Paxton",10186,1178,0.0324276950043821,0.106103286384977,0.0738377392889699,2057
2019-01-31,"46933","IN","Marion","Grant County","Gas City",10187,811,0.00745341614906832,0.0265822784810127,0.0546163849154746,2829
2019-01-31,"26037","WV","Weirton-Steubenville","Brooke County","Follansbee",10188,804,0.005,0.0113207547169811,0.0691489361702128,2475
2019-01-31,"37380","TN","Chattanooga","Marion County","South Pittsburg",10189,1032,0.00486854917234664,0.0217821782178218,0.0117647058823529,2171
2019-01-31,"32189","FL","Palatka","Putnam County","Satsuma",10190,1055,-0.0158582089552239,-0.0630550621669627,0.0921325051759834,728
2019-01-31,"98672","WA",,"Klickitat County","White Salmon",10191,1827,-0.00327332242225859,0.00550357732526142,0.01953125,1790
2019-01-31,"53954","WI","Madison","Columbia County","Pardeeville",10192,1181,0.0172265288544358,0.056350626118068,-0.000846023688663283,2595
2019-01-31,"03903","ME","Portland-South Portland","York County","Eliot",10193,2003,0.00855991943605237,0.0250767656090072,0.0245524296675192,2176
2019-01-31,"06807","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",10194,4447,-0.0315766550522648,-0.0796771523178808,-0.0586367485182049,1873
2019-01-31,"70462","LA","Baton Rouge","Livingston Parish","Killian",10195,1290,-0.000774593338497289,-0.0061633281972265,-0.0556368960468521,1358
2019-01-31,"44311","OH","Akron","Summit County","Akron",10196,713,0.00422535211267606,0.0185714285714286,0.0303468208092486,1634
2019-01-31,"08734","NJ","New York-Newark-Jersey City","Ocean County","Lacey",10197,1934,0.0146904512067156,0.0336718332442544,0.00415368639667705,2866
2019-01-31,"19343","PA","Philadelphia-Camden-Wilmington","Chester County","Glenmoore",10198,2249,0.00626398210290828,0.0283493369913123,-0.0217485863418878,2425
2019-01-31,"18106","PA","Allentown-Bethlehem-Easton","Lehigh County","Lower Macungie",10199,1740,0.00928074245939675,0.0338680926916221,0.00115074798619102,2278
2019-01-31,"17777","PA","Sunbury","Northumberland County","Delaware",10200,778,-0.043050430504305,-0.116912599318956,-0.167023554603854,1932
2019-01-31,"48622","MI",,"Clare County","Farwell",10201,905,0.00555555555555556,0.0225988700564972,0.0414269275028769,2352
2019-01-31,"14085","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Hamburg",10202,1402,0.0233576642335766,0.0768049155145929,0.03240058910162,2628
2019-01-31,"27505","NC","Dunn","Harnett County","Broadway",10203,1155,0.00961538461538462,0.0303300624442462,0.0538321167883212,713
2019-01-31,"44287","OH","Wooster","Wayne County","West Salem",10204,1066,-0.00187265917602996,-0.00466853408029879,-0.0532859680284192,1806
2019-01-31,"27571","NC","Raleigh","Wake County","Rolesville",10205,1708,-0.00350058343057176,-0.0166954519286126,-0.0121457489878542,1940
2019-01-31,"20180","VA","Washington-Arlington-Alexandria","Loudoun County","Lovettsville",10206,2308,0.00478885502829778,0.0198851082633672,0.0387038703870387,2838
2019-01-31,"43617","OH","Toledo","Lucas County","Toledo",10207,1666,0.0264941466420209,0.0790155440414508,-0.0136175251628182,2798
2019-01-31,"70734","LA","Baton Rouge","Ascension Parish","Geismar",10208,1750,-0.000571102227298686,0.00171722953634803,-0.0711252653927813,1991
2019-01-31,"31714","GA",,"Turner County","Ashburn",10209,935,0.00862998921251348,0.0286028602860286,0.00754310344827586,1018
2019-01-31,"19070","PA","Philadelphia-Camden-Wilmington","Delaware County","Ridley",10210,1625,0.00246761258482418,0.0310913705583756,0.016260162601626,2334
2019-01-31,"23009","VA","Richmond","King William County","Aylett",10211,1298,0.00154320987654321,0.00154320987654321,-0.00383729854182655,2470
2019-01-31,"81647","CO","Glenwood Springs","Garfield County","New Castle",10212,1892,0.012847965738758,0.0453038674033149,0.0854847963281698,2230
2019-01-31,"75140","TX",,"Van Zandt County","Grand Saline",10213,1201,0.0126475548060708,0.0407279029462738,0.0143581081081081,1136
2019-01-31,"29479","SC","Charleston-North Charleston","Berkeley County","Saint Stephen",10214,1187,-0.00669456066945607,-0.0173841059602649,-0.00252100840336134,1601
2019-01-31,"84653","UT","Provo-Orem","Utah County","Salem",10215,1534,-0.00647668393782383,-0.00518806744487678,0.0158940397350993,2419
2019-01-31,"70374","LA","Houma-Thibodaux","Lafourche Parish","Lockport",10216,1189,0.00933786078098472,0.0312228967909801,0.00507185122569738,1785
2019-01-31,"78606","TX",,"Blanco County","Blanco",10217,1698,0.00176991150442478,0.0107142857142857,-0.0297142857142857,784
2019-01-31,"98815","WA","Wenatchee","Chelan County","Cashmere",10218,1629,0.0136901057871811,0.0375796178343949,0.0516462233699161,1940
2019-01-31,"04280","ME","Lewiston-Auburn","Androscoggin County","Sabattus",10219,1397,0.0167394468704512,0.066412213740458,0.112261146496815,1694
2019-01-31,"48880","MI","Alma","Gratiot County","Saint Louis",10220,874,0.00807381776239908,0.0318772136953955,0.0417163289630512,2206
2019-01-31,"18433","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County","Scott",10221,985,-0.0247524752475248,-0.125222024866785,-0.0930018416206261,2139
2019-01-31,"43502","OH","Toledo","Fulton County","Archbold",10222,1135,0.00888888888888889,0.02994555353902,-0.00263620386643234,1920
2019-01-31,"95658","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Newcastle",10223,2374,0.00806794055201699,0.0132309005548442,-0.00377675199328577,1891
2019-01-31,"18224","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County","Freeland",10224,847,0.0168067226890756,0.0561097256857855,0.0872913992297818,2190
2019-01-31,"46106","IN","Indianapolis-Carmel-Anderson","Johnson County","Bargersville",10225,1285,0.00942655145326002,0.0296474358974359,0.0054773082942097,1926
2019-01-31,"55734","MN","Duluth","Saint Louis County","Eveleth",10226,757,0.0271370420624152,0.079885877318117,0.0602240896358543,3116
2019-01-31,"75763","TX","Athens","Henderson County","Coffee City",10227,1291,0.0078064012490242,0.0270485282418457,0.0767306088407006,1034
2019-01-31,"20841","MD","Washington-Arlington-Alexandria","Montgomery County","Boyds",10228,2657,-0.0093214019388516,-0.0144658753709199,-0.0188330871491876,2938
2019-01-31,"54025","WI","Minneapolis-St. Paul-Bloomington","Saint Croix County","Somerset",10229,1631,0.0244974874371859,0.115595075239398,0.0667102681491171,2230
2019-01-31,"47102","IN","Louisville/Jefferson County","Scott County","Austin",10230,813,0.00494437577255871,0.01625,0.0304182509505703,1970
2019-01-31,"28789","NC","Cullowhee","Jackson County","Whittier",10231,1240,0.0114192495921697,0.0333333333333333,0.0324729392173189,1581
2019-01-31,"79922","TX","El Paso","El Paso County","El Paso",10232,1675,0.00479904019196161,0.0133091349062311,-0.00534441805225653,2794
2019-01-31,"93460","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Ynez",10233,3076,-0.0048527984471045,-0.0166240409207161,0.0384875084402431,889
2019-01-31,"98365","WA",,"Jefferson County","Port Ludlow",10234,1939,0.00937011972930765,0.0324813631522897,0.0167802831672784,2604
2019-01-31,"02379","MA","Boston-Cambridge-Newton","Plymouth County","West Bridgewater",10235,2066,0.0207509881422925,0.0466058763931104,0.036628198695434,2133
2019-01-31,"55340","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Medina",10236,2350,0.0103181427343078,0.0384445426425099,-0.0117746005046257,2043
2019-01-31,"55013","MN","Minneapolis-St. Paul-Bloomington","Chisago County","Chisago City",10237,1491,-0.00133958472873409,-0.00467289719626168,-0.0551330798479087,2275
2019-01-31,"37419","TN","Chattanooga","Hamilton County","Chattanooga",10238,1278,0,0.000783085356303837,-0.0206896551724138,2455
2019-01-31,"42029","KY",,"Marshall County","Calvert City",10239,905,0.00555555555555556,0.0179977502812148,-0.0247844827586207,1407
2019-01-31,"28383","NC","Lumberton","Robeson County","Rowland",10240,816,-0.00244498777506112,0.00492610837438424,0.0303030303030303,750
2019-01-31,"66220","KS","Kansas City","Johnson County","Lenexa",10241,2768,-0.0131907308377897,-0.0267229254571027,-0.0256951777543119,2371
2019-01-31,"01568","MA","Worcester","Worcester County","Upton",10242,2151,0.00561009817671809,0.0237981913374584,-0.0435749221876389,2340
2019-01-31,"42127","KY","Glasgow","Barren County","Cave City",10243,962,0.0223166843783209,0.0748603351955307,-0.00103842159916926,955
2019-01-31,"85363","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Youngtown",10244,1198,0.0161153519932146,0.0481189851268591,0.0754039497307002,2097
2019-01-31,"33036","FL","Key West","Monroe County","Islamorada",10245,3825,-0.0103492884864166,-0.0411130609175232,-0.00983691431529899,3077
2019-01-31,"30145","GA","Atlanta-Sandy Springs-Roswell","Bartow County","Euharlee",10246,1191,0.0170794192997438,0.0474934036939314,0.0438212094653812,3002
2019-01-31,"97467","OR","Roseburg","Douglas County","Reedsport",10247,1105,0.0184331797235023,0.0574162679425837,0.128702757916241,1729
2019-01-31,"49677","MI",,"Osceola County","Reed City",10248,888,0.0113895216400911,0.0422535211267606,0.050887573964497,2386
2019-01-31,"53118","WI","Milwaukee-Waukesha-West Allis","Waukesha County","Ottawa",10249,2204,0.00731261425959781,0.0289449112978525,0.028464769015399,2414
2019-01-31,"70648","LA",,"Allen Parish","Kinder",10250,1062,0,0.00950570342205323,0.0211538461538462,519
2019-01-31,"48350","MI","Detroit-Warren-Dearborn","Oakland County","Springfield",10251,1793,0.00617283950617284,0.00843644544431946,0.0269186712485682,2170
2019-01-31,"49053","MI","Kalamazoo-Portage","Kalamazoo County","Comstock",10252,1365,-0.00727272727272727,-0.0208034433285509,0.0824742268041237,3232
2019-01-31,"46409","IN","Chicago-Naperville-Elgin","Lake County","Gary",10253,781,0.00644329896907216,0.0156046814044213,0.046916890080429,4706
2019-01-31,"03304","NH","Concord","Merrimack County","Bow",10254,1942,0.026969857218403,0.0457727517501346,0.0711527854384997,2859
2019-01-31,"23924","VA",,"Mecklenburg County","Chase City",10255,1146,0.00969162995594714,0.0315031503150315,0.0465753424657534,1121
2019-01-31,"98640","WA",,"Pacific County","Ocean Park",10256,1362,0.00814211695040711,0.0240601503759399,-0.00365764447695684,758
2019-01-31,"21035","MD","Baltimore-Columbia-Towson","Anne Arundel County","Davidsonville",10257,2780,-0.0141843971631206,-0.0373961218836565,-0.0608108108108108,3124
2019-01-31,"95683","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sloughhouse",10258,2378,0.00933786078098472,0.0316702819956616,0.0272138228941685,2442
2019-01-31,"33920","FL","Cape Coral-Fort Myers","Lee County","Alva",10259,1689,0.0107719928186715,0.0342927127985303,0.0576080150281778,2094
2019-01-31,"66218","KS","Kansas City","Johnson County","Shawnee",10260,1931,-0.0015511892450879,-0.00412583806085611,-0.00463917525773196,2338
2019-01-31,"90290","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Topanga",10261,4534,0.0175044883303411,0.0527048990016253,-0.000440917107583774,2212
2019-01-31,"07649","NJ","New York-Newark-Jersey City","Bergen County","Oradell",10262,3049,0.0112769485903814,0.0339097999321804,0.0116124751161248,2652
2019-01-31,"07603","NJ","New York-Newark-Jersey City","Bergen County","Bogota",10263,2210,0.011441647597254,0.0283852954862727,-0.0177777777777778,2036
2019-01-31,"41097","KY","Cincinnati","Grant County","Williamstown",10264,1039,0.00775945683802134,0.0226377952755906,0.000963391136801541,952
2019-01-31,"45232","OH","Cincinnati","Hamilton County","Cincinnati",10265,1041,0.0126459143968872,0.0451807228915663,0.109808102345416,654
2019-01-31,"76258","TX","Dallas-Fort Worth-Arlington","Denton County","Pilot Point",10266,1570,0.00641025641025641,0.0228013029315961,0.0254735467015023,1573
2019-01-31,"06249","CT","Norwich-New London","New London County","Lebanon",10267,1499,0.00401875418620228,0.0135226504394861,-0.0291450777202073,2849
2019-01-31,"48218","MI","Detroit-Warren-Dearborn","Wayne County","River Rouge",10268,813,0.00993788819875776,0.0291139240506329,0.0291139240506329,3531
2019-01-31,"86325","AZ","Prescott","Yavapai County","Cornville",10269,1598,-0.0086848635235732,-0.0273889227023737,0.0283140283140283,1958
2019-01-31,"61241","IL","Davenport-Moline-Rock Island","Henry County","Colona",10270,1158,0.00695652173913043,0.0211640211640212,-0.0127877237851662,2370
2019-01-31,"49346","MI","Big Rapids","Mecosta County","Stanwood",10271,1240,0.0526315789473684,0.122171945701357,0.100266193433895,3782
2019-01-31,"70668","LA","Lake Charles","Calcasieu Parish","Vinton",10272,1275,-0.00390625,-0.00390625,-0.0199846272098386,1269
2019-01-31,"79411","TX","Lubbock","Lubbock County","Lubbock",10273,850,-0.010477299185099,-0.0263459335624284,0.00710900473933649,2320
2019-01-31,"03835","NH","Boston-Cambridge-Newton","Strafford County","Farmington",10274,1538,0.00654450261780105,0.0253333333333333,-0.0423412204234122,1947
2019-01-31,"12540","NY","New York-Newark-Jersey City","Dutchess County","La Grange",10275,2216,0.022140221402214,0.0567477348593229,0.0127970749542962,2298
2019-01-31,"36024","AL","Montgomery","Elmore County","Eclectic",10276,1063,0.0152817574021012,0.050395256916996,0.0442043222003929,3916
2019-01-31,"78073","TX","San Antonio-New Braunfels","Bexar County","San Antonio",10277,1244,0.0089213300892133,0.0332225913621262,0.0366666666666667,1643
2019-01-31,"11559","NY","New York-Newark-Jersey City","Nassau County","Lawrence",10278,5357,0.00885122410546139,0.0327742433005591,0.0580683389294884,2020
2019-01-31,"04009","ME","Portland-South Portland","Cumberland County","Bridgton",10279,1727,-0.00346220427005193,0.00174013921113689,0.0298151460942159,2056
2019-01-31,"15089","PA","Pittsburgh","Westmoreland County","West Newton",10280,853,-0.0069848661233993,-0.0229095074455899,-0.0206659012629162,2158
2019-01-31,"73117","OK","Oklahoma City","Oklahoma County","Oklahoma City",10281,756,0.0026525198938992,0.0120481927710843,0.0147651006711409,2263
2019-01-31,"43724","OH",,"Noble County","Caldwell",10282,1266,0.0242718446601942,0.0774468085106383,-0.0372623574144487,1526
2019-01-31,"06870","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",10283,5511,-0.0256364922206506,-0.0605182407091715,-0.0895423756814803,2346
2019-01-31,"08084","NJ","Philadelphia-Camden-Wilmington","Camden County","Stratford",10284,1673,0.0127118644067797,0.0423676012461059,0.0352722772277228,2140
2019-01-31,"06370","CT","Norwich-New London","New London County","Montville",10285,1499,-0.00133244503664224,-0.00266134397870925,-0.0476493011435832,2440
2019-01-31,"27572","NC","Durham-Chapel Hill","Person County","Rougemont",10286,1354,0.0142322097378277,0.0439475713184271,0.0351681957186544,1559
2019-01-31,"34291","FL","North Port-Sarasota-Bradenton","Sarasota County","North Port",10287,1473,-0.002708192281652,-0.0107454667562122,0.0130674002751032,2774
2019-01-31,"54011","WI","Minneapolis-St. Paul-Bloomington","Pierce County","Ellsworth",10288,1177,0.02081526452732,0.065158371040724,-0.00423011844331641,1847
2019-01-31,"02655","MA","Barnstable Town","Barnstable County","Barnstable",10289,1952,0.00411522633744856,0.0225248821372446,-0.0583695127834057,2639
2019-01-31,"02461","MA","Boston-Cambridge-Newton","Middlesex County","Newton",10290,3322,-0.00419664268585132,0.00697180963928463,-0.0475917431192661,1982
2019-01-31,"26426","WV","Clarksburg","Harrison County","Salem",10291,848,0.004739336492891,0.013142174432497,0.0328867235079172,847
2019-01-31,"01469","MA","Boston-Cambridge-Newton","Middlesex County","Townsend",10292,2149,0.0141576215195847,0.044725328147788,0.0396710208030963,2400
2019-01-31,"72010","AR","Searcy","White County","Bald Knob",10293,789,0.0128369704749679,0.047808764940239,0.0534045393858478,1319
2019-01-31,"32113","FL","Ocala","Marion County","Citra",10294,1262,-0.00941915227629513,-0.0254826254826255,0.0136546184738956,994
2019-01-31,"11558","NY","New York-Newark-Jersey City","Nassau County","Island Park",10295,2901,0,0.00311203319502075,-0.00582590815627142,1907
2019-01-31,"15133","PA","Pittsburgh","Allegheny County","Port Vue",10296,814,-0.00245098039215686,0.00992555831265509,0.0226130653266332,2825
2019-01-31,"24101","VA","Roanoke","Franklin County","Hardy",10297,1385,0.0109489051094891,0.0343539955190441,0.0382308845577211,2381
2019-01-31,"49065","MI","Kalamazoo-Portage","Van Buren County","Lawton",10298,1168,0.00689655172413793,0.0245614035087719,0.00516351118760757,2559
2019-01-31,"93953","CA","Salinas","Monterey County","Del Monte Forest",10299,5909,0.0109495295124038,0.0244452149791956,0.014943318447269,2810
2019-01-31,"33576","FL","Tampa-St. Petersburg-Clearwater","Pasco County","San Antonio",10300,1443,0.00697836706210747,0.0255863539445629,0.0610294117647059,1985
2019-01-31,"35905","AL","Gadsden","Etowah County","Glencoe",10301,984,0.00819672131147541,0.0347003154574132,0.0347003154574132,1882
2019-01-31,"28114","NC","Forest City","Rutherford County","Mooresboro",10302,945,0.0172228202368138,0.0523385300668151,0.0582306830907055,3025
2019-01-31,"76023","TX","Dallas-Fort Worth-Arlington","Wise County","Boyd",10303,1424,0.0028169014084507,0.00921332388377038,0.0215208034433286,1156
2019-01-31,"24641","VA","Bluefield","Tazewell County","Richlands",10304,964,0.00731452455590387,0.024442082890542,0.0201058201058201,1162
2019-01-31,"10504","NY","New York-Newark-Jersey City","Westchester County","North Castle",10305,5429,0.012684200708823,0.040636381061913,0.044440169295883,2558
2019-01-31,"43162","OH","Columbus","Madison County","West Jefferson",10306,1148,0.00174520069808028,0.00967458223394899,0.00878734622144113,2194
2019-01-31,"79745","TX",,"Winkler County","Kermit",10307,897,0.00223463687150838,0.00786516853932584,0.0124153498871332,1663
2019-01-31,"19075","PA","Philadelphia-Camden-Wilmington","Montgomery County","Oreland",10308,2036,-0.00147130946542423,-0.00098135426889107,0.0484037075180227,2461
