"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-01-31,65797,"19130","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",1711,389500,0.00257400257400257,0.0109005969374513,0.0633360633360633,0.04978230839853,0.0255326795118505,"2019-01","2019-Q1",389500,0,"2019-01"
2019-01-31,80286,"50315","IA","Des Moines-West Des Moines","Polk County","Des Moines",1712,132300,0.00684931506849315,0.0216216216216216,0.0626506024096386,0.0866986313765441,0.026754496911098,"2019-01","2019-Q1",132300,0,"2019-01"
2019-01-31,88701,"70605","LA","Lake Charles","Calcasieu Parish","Lake Charles",1713,192000,-0.00826446280991736,-0.0303030303030303,-0.0476190476190476,0.0388309027782683,0.0240414487596148,"2018-03","2018-Q1",203100,-0.0546528803545052,"2017-09"
2019-01-31,97933,"95023","CA","San Jose-Sunnyvale-Santa Clara","San Benito County","Hollister",1714,529500,0.00132375189107413,0.0222007722007722,0.0681864030663708,0.0655364640062557,0.0526087412605503,"2005-11","2005-Q4",610100,-0.1321094902475,"2005-01"
2019-01-31,63645,"14624","NY","Rochester","Monroe County","Chili",1715,134800,0.012012012012012,0.0212121212121212,-0.0405693950177936,0.0223427568476815,0.0117822843149411,"2016-07","2016-Q3",151000,-0.107284768211921,"2016-01"
2019-01-31,94189,"83501","ID","Lewiston","Nez Perce County","Lewiston",1716,237800,0.0106247343816405,0.0644583706356312,0.161700048851979,0.0893715534139618,0.0437969974679104,"2019-01","2019-Q1",237800,0,"2019-01"
2019-01-31,94821,"85226","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",1717,303700,0.00629555997349238,0.0232479784366577,0.0800142247510669,0.0520924430271945,0.0333789266735227,"2006-04","2006-Q2",316800,-0.0413510101010101,"2005-12"
2019-01-31,78128,"46385","IN","Chicago-Naperville-Elgin","Porter County","Valparaiso",1718,239700,0.0050314465408805,0.0126742712294043,0.0925250683682771,0.0501244065395621,0.0270215008592696,"2019-01","2019-Q1",239700,0,"2019-01"
2019-01-31,98067,"95240","CA","Stockton-Lodi","San Joaquin County","Lodi",1719,325200,0.0037037037037037,0.00246609124537608,0.0561870737252355,0.0867875337050241,0.0518826560834325,"2006-01","2006-Q1",365500,-0.110259917920657,"2005-03"
2019-01-31,72172,"32724","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Deland",1720,199300,0.010136847440446,0.0358627858627859,0.0908593322386426,0.104043548175003,0.0228478048099818,"2006-09","2006-Q3",229500,-0.131590413943355,"2005-10"
2019-01-31,76581,"43213","OH","Columbus","Franklin County","Whitehall",1721,106800,0.00659754948162111,0.00564971751412429,-0.0343580470162749,0.0974121053401611,0.020131880265428,"2017-12","2017-Q4",111300,-0.0404312668463612,"2017-08"
2019-01-31,74217,"37174","TN","Nashville-Davidson--Murfreesboro--Franklin","Maury County","Spring Hill",1722,288800,0.00627177700348432,0.0165434706089405,0.0551698940445744,0.083498074411599,0.0413436920025094,"2019-01","2019-Q1",288800,0,"2019-01"
2019-01-31,84590,"60563","IL","Chicago-Naperville-Elgin","DuPage County","Naperville",1723,313100,0.00449149823548284,0.00804893754024469,0.0248772504091653,0.0287709346282841,0.00895316124187695,"2007-03","2007-Q1",327100,-0.0428003668602874,"2006-04"
2019-01-31,77630,"45373","OH","Dayton","Miami County","Troy",1724,152900,-0.00390879478827362,0.00328083989501312,0.0859375,0.0414503733751834,0.0238446260619607,"2018-12","2018-Q4",153500,-0.00390879478827362,"2018-11"
2019-01-31,67123,"22033","VA","Washington-Arlington-Alexandria","Fairfax County","Fairfax",1725,493100,0.00284726459223104,0.00859071384741256,0.0275057303604918,0.0217519566703606,0.0245511078994389,"2005-11","2005-Q4",497800,-0.00944154278826838,"2005-09"
2019-01-31,97858,"94901","CA","San Francisco-Oakland-Hayward","Marin County","San Rafael",1726,1163200,0.00875899748504033,0.0206194612617355,0.0607331752690133,0.0694192136830722,0.039474228491543,"2019-01","2019-Q1",1163200,0,"2019-01"
2019-01-31,90633,"75028","TX","Dallas-Fort Worth-Arlington","Denton County","Flower Mound",1727,349000,0.00402761795166858,0.00954584900202488,0.0483628717332532,0.0691695919776467,0.0469404793753483,"2019-01","2019-Q1",349000,0,"2019-01"
2019-01-31,97979,"95111","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",1728,782700,-0.00735573874445149,-0.027822630729102,0.0500402468473303,0.105885387444078,0.0622464900407618,"2018-09","2018-Q3",808500,-0.0319109461966605,"2018-05"
2019-01-31,93303,"80227","CO","Denver-Aurora-Lakewood","Jefferson County","Lakewood",1729,391600,0.00307377049180328,0.0116249031258073,0.0434319211297629,0.0980674728456068,0.0596455191322387,"2019-01","2019-Q1",391600,0,"2019-01"
2019-01-31,97808,"94606","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",1730,666100,-0.00596925831965378,-0.0101055134492495,-0.0108405108405108,0.136248735897908,0.0705741064902807,"2018-05","2018-Q2",691900,-0.0372886255239196,"2018-01"
2019-01-31,71036,"30316","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",1731,291900,-0.00409416581371546,-0.00170998632010944,0.123989218328841,0.158135014171743,0.0650018695694055,"2018-11","2018-Q4",293900,-0.00680503572643756,"2018-10"
2019-01-31,72157,"32707","FL","Orlando-Kissimmee-Sanford","Seminole County","Casselberry",1732,221300,0.00682438580527752,0.0118884316415181,0.088539104771274,0.104063094203651,0.0278163980382813,"2006-07","2006-Q3",233100,-0.0506220506220506,"2006-01"
2019-01-31,96885,"92506","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",1733,451900,0.00288504216600089,-0.001105216622458,0.0431671283471837,0.0605570901469572,0.0389792680376473,"2006-08","2006-Q3",461800,-0.0214378518839324,"2006-03"
2019-01-31,84569,"60540","IL","Chicago-Naperville-Elgin","DuPage County","Naperville",1734,405500,0.00445875650235323,0.004210004952947,0.0175658720200753,0.0238046975376529,0.0135319924922968,"2018-05","2018-Q2",406800,-0.00319567354965585,"2018-03"
2019-01-31,79609,"49203","MI","Jackson","Jackson County","Jackson",1735,101100,-0.00492125984251968,0.00497017892644135,0.164746543778802,0.0943923728214566,0.0128289697572033,"2006-02","2006-Q1",113700,-0.110817941952507,"2003-08"
2019-01-31,74663,"38127","TN","Memphis","Shelby County","Memphis",1736,47900,0.0235042735042735,0.066815144766147,0.108796296296296,0.0966441193199707,0.0267123108242813,"2006-10","2006-Q4",61000,-0.214754098360656,"1997-08"
2019-01-31,72377,"33040","FL","Key West","Monroe County","Key West",1737,631600,0.0126663459996793,0.0335460644738995,0.134135392350512,0.0894679441679309,0.0458788722721202,"2005-10","2005-Q4",763300,-0.172540285601991,"2004-11"
2019-01-31,70806,"30019","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Dacula",1738,261200,0.00230237912509593,0.013188518231187,0.0574898785425101,0.0699218666219519,0.0265954228258911,"2019-01","2019-Q1",261200,0,"2019-01"
2019-01-31,88482,"70118","LA","New Orleans-Metairie","Orleans Parish","New Orleans",1739,373100,0,-0.0142668428005284,-0.0642086782041635,0.0708185230557603,0.0408092798331072,"2018-03","2018-Q1",402700,-0.0735038490191209,"2016-11"
2019-01-31,62691,"12601","NY","New York-Newark-Jersey City","Dutchess County","Poughkeepsie",1740,216300,0.0037122969837587,0.00745225896599907,0.067094227923039,0.0428104776137681,-0.0058194864958081,"2006-05","2006-Q2",282500,-0.234336283185841,"2004-01"
2019-01-31,82273,"55423","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Richfield",1741,251800,0.00639488409272582,0.0153225806451613,0.0570948782535684,0.0757289573967941,0.0272710892033714,"2019-01","2019-Q1",251800,0,"2019-01"
2019-01-31,96247,"90815","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",1742,698700,-0.000286163971955931,0.000572819704997852,0.0188101487314086,0.0492152862548716,0.0394763344630771,"2018-11","2018-Q4",699600,-0.00128644939965695,"2018-11"
2019-01-31,89567,"72450","AR","Paragould","Greene County","Paragould",1743,107700,0.00560224089635854,0.0189214758751183,0.114906832298137,0.0507126029321914,0.0299215218179392,"2012-07","2012-Q3",110200,-0.0226860254083485,"2012-06"
2019-01-31,62222,"11743","NY","New York-Newark-Jersey City","Suffolk County","Huntington",1744,557000,0.0149416909620991,0.0493594574227581,-0.0240056071491151,0.0180668675704463,0.00330898413959058,"2005-11","2005-Q4",637800,-0.126685481342114,"2004-07"
2019-01-31,97960,"95062","CA","Santa Cruz-Watsonville","Santa Cruz County","Santa Cruz",1745,906900,0.00320796460176991,0.011487842962302,0.0587205229978987,0.0738495953742038,0.0462206986450879,"2019-01","2019-Q1",906900,0,"2019-01"
2019-01-31,89937,"73112","OK","Oklahoma City","Oklahoma County","Oklahoma City",1746,124500,0.00809716599190283,0.0238486842105263,0.0349127182044888,0.0668145053060678,0.0249570124843843,"2019-01","2019-Q1",124500,0,"2019-01"
2019-01-31,79612,"49221","MI","Adrian","Lenawee County","Adrian",1747,114700,0.0096830985915493,0.0250223413762288,0.136769078295342,0.0717870683010284,,"2019-01","2019-Q1",114700,0,"2019-01"
2019-01-31,60793,"07753","NJ","New York-Newark-Jersey City","Monmouth County","Neptune",1748,304900,0.00860072775388687,0.0255634039690548,0.0823571175008875,0.0525653867193305,0.00568371254088107,"2006-09","2006-Q3",330500,-0.0774583963691377,"2005-09"
2019-01-31,399651,"84096","UT","Salt Lake City","Salt Lake County","Herriman",1749,430200,0.00843881856540084,0.0311601150527325,0.0893897189161813,0.0707177281606,0.0335107771149186,"2019-01","2019-Q1",430200,0,"2019-01"
2019-01-31,79599,"49120","MI","Niles-Benton Harbor","Berrien County","Niles",1750,93400,0.0043010752688172,0.0263736263736264,0.0662100456621005,0.0476664374988327,0.0121191776262066,"2019-01","2019-Q1",93400,0,"2019-01"
2019-01-31,93280,"80203","CO","Denver-Aurora-Lakewood","Denver County","Denver",1751,332100,0.00362647325475975,0.0174632352941176,0.0410658307210031,0.0965210408617516,0.0596251319519485,"2019-01","2019-Q1",332100,0,"2019-01"
2019-01-31,70935,"30165","GA","Rome","Floyd County","Rome",1752,121700,0.00412541254125413,0.0167084377610693,0.0684811237928007,0.0419416167088165,0.01052718755136,"2019-01","2019-Q1",121700,0,"2019-01"
2019-01-31,96504,"91764","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Ontario",1753,406500,0.00197190041902884,0.00643723693983659,0.0591453882230328,0.0774087634988831,0.0573686179426429,"2006-07","2006-Q3",417800,-0.0270464337003351,"2006-04"
2019-01-31,94279,"83706","ID","Boise City","Ada County","Boise",1754,298100,0.013256288239293,0.0423076923076923,0.186703821656051,0.104203771992907,0.0454118263739156,"2019-01","2019-Q1",298100,0,"2019-01"
2019-01-31,84650,"60653","IL","Chicago-Naperville-Elgin","Cook County","Chicago",1755,231000,0.00043308791684712,-0.00559621179509255,0.0109409190371991,0.087597101915158,-0.010145996422518,"2007-11","2007-Q4",294700,-0.216152019002375,"2004-05"
2019-01-31,86152,"63701","MO","Cape Girardeau","Cape Girardeau County","Cape Girardeau",1756,158600,0.00826446280991736,0.0434210526315789,0.0915347556779078,0.0543930168113711,0.0279397718608014,"2019-01","2019-Q1",158600,0,"2019-01"
2019-01-31,90646,"75044","TX","Dallas-Fort Worth-Arlington","Dallas County","Garland",1757,237400,0.0180102915951973,0.0485865724381625,0.114553990610329,0.122354657293878,0.0633875444728609,"2019-01","2019-Q1",237400,0,"2019-01"
2019-01-31,88611,"70458","LA","New Orleans-Metairie","Saint Tammany Parish","Slidell",1758,154600,-0.00450740502253703,-0.0215189873417722,0.00716612377850163,0.0313325440157091,0.00269142058325222,"2018-10","2018-Q4",158000,-0.0215189873417722,"2018-06"
2019-01-31,99767,"98382","WA","Port Angeles","Clallam County","Sequim",1759,356400,0,0.00649534029935047,0.116891256659354,0.0822940994593144,0.0213608052761785,"2019-01","2019-Q1",356400,0,"2019-01"
2019-01-31,69208,"27105","NC","Winston-Salem","Forsyth County","Winston-Salem",1760,68200,-0.0257142857142857,-0.0284900284900285,0.1,0.110953459542621,-0.0105097552744625,"2006-11","2006-Q4",81800,-0.166259168704156,"2000-06"
2019-01-31,93448,"80524","CO","Fort Collins","Larimer County","Fort Collins",1761,415800,0.00362056480811007,0.013899049012436,0.0631552032728202,0.0971079170607703,0.0603112002626831,"2019-01","2019-Q1",415800,0,"2019-01"
2019-01-31,91626,"76904","TX","San Angelo","Tom Green County","San Angelo",1762,205500,0,0.00341796875,0.0714285714285714,0.0323001299793919,0.0274165962923085,"2019-01","2019-Q1",205500,0,"2019-01"
2019-01-31,60983,"08094","NJ","Philadelphia-Camden-Wilmington","Gloucester County","Monroe",1763,184300,0.00820568927789934,0.0216186252771619,0.0371412492965673,0.0182083391811518,-0.00907929804662988,"2006-12","2006-Q4",227600,-0.1902460456942,"2004-12"
2019-01-31,72594,"33428","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Boca Raton",1764,298100,0.00607492406344921,0.0156729131175468,0.0715312724658519,0.11013537805159,0.0386085587834335,"2006-07","2006-Q3",347000,-0.140922190201729,"2005-09"
2019-01-31,69389,"27530","NC","Goldsboro","Wayne County","Goldsboro",1765,84600,0.0217391304347826,0.0354957160342717,0.0575,0.0187396206566861,0.00130962028019832,"2011-11","2011-Q4",85100,-0.00587544065804935,"2011-11"
2019-01-31,74334,"37363","TN","Chattanooga","Hamilton County","Ooltewah",1766,241600,0.00415627597672485,0.0129979035639413,0.052723311546841,0.0502219240545216,0.0278886868096961,"2019-01","2019-Q1",241600,0,"2019-01"
2019-01-31,70925,"30152","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Kennesaw",1767,280600,0.00645624103299857,0.0252100840336134,0.0763329497506713,0.0688951812815946,0.0279954691451338,"2019-01","2019-Q1",280600,0,"2019-01"
2019-01-31,95824,"89128","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",1768,258000,0.000387747188832881,0.0105757931844888,0.122715404699739,0.0987650408153198,0.0441442217577594,"2006-06","2006-Q2",292400,-0.117647058823529,"2004-12"
2019-01-31,78977,"48105","MI","Ann Arbor","Washtenaw County","Ann Arbor",1769,384800,0.00653936698927544,0.0228601807549176,0.090702947845805,0.0681818166948416,0.0509082883479193,"2019-01","2019-Q1",384800,0,"2019-01"
2019-01-31,70235,"28803","NC","Asheville","Buncombe County","Asheville",1770,286800,-0.00104493207941484,0.00174641983932937,0.041016333938294,0.0783381183201572,0.0328948322851361,"2018-11","2018-Q4",287300,-0.00174034110685694,"2018-11"
2019-01-31,86370,"64133","MO","Kansas City","Jackson County","Raytown",1771,126800,0.0103585657370518,0.0267206477732794,0.101650738488271,0.0897655155308377,0.0177909828336451,"2019-01","2019-Q1",126800,0,"2019-01"
2019-01-31,60644,"07307","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",1772,551200,0.00492251595259799,0.0370649106302916,0.171270718232044,0.162521260569301,0.0528307512702064,"2019-01","2019-Q1",551200,0,"2019-01"
2019-01-31,66757,"21060","MD","Baltimore-Columbia-Towson","Anne Arundel County","Glen Burnie",1773,252800,0.000791765637371338,-0.00354749704375246,0.0472245236122618,0.0291213567545068,0.00139513947717251,"2007-04","2007-Q2",287800,-0.121612230715775,"2005-08"
2019-01-31,84345,"60090","IL","Chicago-Naperville-Elgin","Cook County","Wheeling",1774,201200,0.00700700700700701,0.0239185750636132,0.0964577656675749,0.0724828326357727,-0.00370087659114404,"2007-01","2007-Q1",252300,-0.202536662703131,"2003-06"
2019-01-31,88949,"71203","LA","Monroe","Ouachita Parish","Monroe",1775,129000,-0.00232018561484919,-0.000774593338497289,0.0714285714285714,0.0535148585399614,0.0217758578155218,"2018-12","2018-Q4",129300,-0.00232018561484919,"2018-10"
2019-01-31,80084,"50023","IA","Des Moines-West Des Moines","Polk County","Ankeny",1776,239600,0.00629987400251995,0.0101180438448567,0.0358841331603977,0.0571145169524907,0.0414014781177325,"2019-01","2019-Q1",239600,0,"2019-01"
2019-01-31,89989,"73170","OK","Oklahoma City","Oklahoma County","Oklahoma City",1777,189700,0.000527426160337553,0.00264270613107822,0.0144385026737968,0.0253269566019729,0.0170457326342661,"2018-05","2018-Q2",189800,-0.000526870389884088,"2018-05"
2019-01-31,69820,"28273","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",1778,210700,0.0100671140939597,0.0303178484107579,0.0900155199172271,0.0824246178096899,0.0350479577420386,"2019-01","2019-Q1",210700,0,"2019-01"
2019-01-31,79784,"49508","MI","Grand Rapids-Wyoming","Kent County","Kentwood",1779,185500,0.00378787878787879,0.0197910940076965,0.0989336492890995,0.0902936567668302,0.0423673091576116,"2019-01","2019-Q1",185500,0,"2019-01"
2019-01-31,65753,"19082","PA","Philadelphia-Camden-Wilmington","Delaware County","Upper Darby",1780,96800,0.0125523012552301,0.0442286947141316,0.145562130177515,0.0728664118514923,-0.014567288815632,"2007-09","2007-Q3",122700,-0.211083944580277,"2005-10"
2019-01-31,96010,"90029","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",1781,913600,0.00439753737906772,0.00351493848857645,0.131953909057118,0.107388623376028,0.0610759505102578,"2019-01","2019-Q1",913600,0,"2019-01"
2019-01-31,85103,"61704","IL","Bloomington","McLean County","Bloomington",1782,189000,0.000529380624669137,-0.00995285489785228,-0.0435222672064777,-0.00755076589421511,-0.00281312342856166,"2014-06","2014-Q2",198400,-0.0473790322580645,"2013-07"
2019-01-31,89233,"71854","AR","Texarkana","Miller County","Texarkana",1783,111200,0.00633484162895928,0.0305838739573679,0.177966101694915,0.0406801767774672,0.0256741240093483,"2019-01","2019-Q1",111200,0,"2019-01"
2019-01-31,90319,"74136","OK","Tulsa","Tulsa County","Tulsa",1784,191900,0.00104329681794471,0.00104329681794471,0.0169581346051934,0.0389846746782641,0.0196926396149344,"2018-06","2018-Q2",192200,-0.00156087408949011,"2018-06"
2019-01-31,92313,"78217","TX","San Antonio-New Braunfels","Bexar County","San Antonio",1785,170800,0.00470588235294118,0.0209205020920502,0.104786545924968,0.0808261941314809,0.0376731654870097,"2019-01","2019-Q1",170800,0,"2019-01"
2019-01-31,62058,"11249","NY","New York-Newark-Jersey City","Kings County","New York",1786,1043800,-0.0077003517444624,-0.0289329239929296,-0.0792166549047283,0.0275446828642916,0.0438919963127258,"2017-11","2017-Q4",1142400,-0.0863095238095238,"2014-10"
2019-01-31,72354,"33016","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Hialeah",1787,183400,0.00769230769230769,0.0155038759689922,0.102163461538462,0.145715328288872,0.0219538812303455,"2007-09","2007-Q3",209000,-0.122488038277512,"2006-04"
2019-01-31,70983,"30252","GA","Atlanta-Sandy Springs-Roswell","Henry County","McDonough",1788,224300,0.00357941834451902,0.0163117353874037,0.123184777165749,0.0802191844349527,0.0258360338032588,"2019-01","2019-Q1",224300,0,"2019-01"
2019-01-31,98480,"95926","CA","Chico","Butte County","Chico",1789,340700,0.0179265013444876,0.0396704302715899,0.100807754442649,0.0635246537366017,0.0288743794023549,"2019-01","2019-Q1",340700,0,"2019-01"
2019-01-31,78034,"46219","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",1790,111900,0.0135869565217391,0.0351526364477336,0.102463054187192,0.126807878540578,0.0195532574643067,"2019-01","2019-Q1",111900,0,"2019-01"
2019-01-31,62533,"12401","NY","Kingston","Ulster County","Kingston",1791,184200,0.0071077091306725,0.0176795580110497,0.125229077580941,0.0389029864099999,0.00331705015385975,"2007-05","2007-Q2",201200,-0.084493041749503,"2005-04"
2019-01-31,61640,"10026","NY","New York-Newark-Jersey City","New York County","New York",1792,923600,-0.00986277873070326,-0.0234721928526115,-0.0249155405405405,0.0529158066957578,0.0436447368881732,"2017-07","2017-Q3",950900,-0.0287096434956357,"2016-12"
2019-01-31,72370,"33032","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Princeton",1793,254300,0.00633161851998417,0.0221061093247588,0.0932932072226999,0.1632375329946,0.0431363417857591,"2007-06","2007-Q2",275800,-0.0779550398839739,"2006-05"
2019-01-31,91252,"76107","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",1794,294300,-0.0010183299389002,-0.00641458474004051,0.063606794362125,0.0937711968531225,0.0584868481720873,"2018-09","2018-Q3",296400,-0.00708502024291498,"2018-07"
2019-01-31,93282,"80205","CO","Denver-Aurora-Lakewood","Denver County","Denver",1795,472000,0.00318809776833156,0.0165841051044583,0.07811786203746,0.119687023495207,0.0821107756524422,"2019-01","2019-Q1",472000,0,"2019-01"
2019-01-31,58642,"02128","MA","Boston-Cambridge-Newton","Suffolk County","Boston",1796,488100,0.00432098765432099,0.0189979123173278,0.128554913294798,0.117239185871293,0.0765663364924627,"2019-01","2019-Q1",488100,0,"2019-01"
2019-01-31,92196,"78006","TX","San Antonio-New Braunfels","Kendall County","Boerne",1797,374700,0.00106866150146941,-0.00106638229805385,0.0748709122203098,0.0646004025527966,0.0333898100355685,"2018-10","2018-Q4",375100,-0.00106638229805385,"2018-10"
2019-01-31,72714,"33611","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",1798,267700,0.00563486100676183,0.0174838464462182,0.0652606446478313,0.120443171031097,0.0468853956328279,"2019-01","2019-Q1",267700,0,"2019-01"
2019-01-31,95754,"89015","NV","Las Vegas-Henderson-Paradise","Clark County","Henderson",1799,263600,0.000379506641366224,0.0150173276857913,0.106633081444165,0.119512003844094,0.0386539744033105,"2006-07","2006-Q3",288700,-0.086941461724974,"2005-04"
2019-01-31,58653,"02139","MA","Boston-Cambridge-Newton","Middlesex County","Cambridge",1800,801100,0.00919627110103301,0.0208997068943545,0.0513123359580053,0.0915811813622049,0.0689906964146292,"2019-01","2019-Q1",801100,0,"2019-01"
2019-01-31,78022,"46203","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",1801,88100,0.0220417633410673,0.041371158392435,0.253200568990043,0.203455666892248,0.0203856472638155,"2019-01","2019-Q1",88100,0,"2019-01"
2019-01-31,399655,"85286","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",1802,376400,0.00507343124165554,0.01647312989468,0.0708392603129445,0.0448911022092684,0.0344342563290809,"2006-05","2006-Q2",405400,-0.0715342871238283,"2005-10"
2019-01-31,97283,"93455","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Maria",1803,426900,0.00211267605633803,0.00945850082761882,0.0402046783625731,0.0549585689625758,0.0292744480789533,"2005-10","2005-Q4",496300,-0.139834777352408,"2004-09"
2019-01-31,61246,"08902","NJ","New York-Newark-Jersey City","Middlesex County","North Brunswick",1804,307300,0.00853298326222514,0.00886408404464872,0.0212695247590562,0.0319379109626223,-0.00372969072579477,"2006-06","2006-Q2",370200,-0.169908157752566,"2004-11"
2019-01-31,70863,"30084","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Tucker",1805,240200,0.00334168755221387,0.0208244793880153,0.115652577798421,0.0866976985664005,0.0294434450443408,"2019-01","2019-Q1",240200,0,"2019-01"
2019-01-31,99138,"97224","OR","Portland-Vancouver-Hillsboro","Washington County","Tigard",1806,441100,0.00409742772592761,0.0151898734177215,0.0408211420481359,0.0753866885711569,0.0356656696602478,"2019-01","2019-Q1",441100,0,"2019-01"
2019-01-31,97527,"94040","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Mountain View",1807,2422200,-0.00790497644890436,-0.0330924913177119,0.0372114931700424,0.106157290742923,0.0939072112860164,"2018-09","2018-Q3",2519800,-0.0387332327962537,"2018-04"
2019-01-31,75574,"40220","KY","Louisville/Jefferson County","Jefferson County","Louisville",1808,189800,0.00158311345646438,0.010111761575306,0.0480397570403092,0.0500187346582721,0.0278579392909963,"2019-01","2019-Q1",189800,0,"2019-01"
2019-01-31,97810,"94608","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",1809,728300,-0.00600518629725672,-0.0259462351210378,-0.00219208110700096,0.117607138115592,0.079216790634157,"2018-09","2018-Q3",749900,-0.0288038405120683,"2018-01"
2019-01-31,65738,"19063","PA","Philadelphia-Camden-Wilmington","Delaware County","Middletown",1810,393200,0.00331717274815004,0.0102774922918808,0.0510558674151296,0.0436958483201422,0.0193574454189589,"2019-01","2019-Q1",393200,0,"2019-01"
2019-01-31,61071,"08360","NJ","Vineland-Bridgeton","Cumberland County","Vineland",1811,143000,0.00210231254379818,0.0170697012802276,0.0545722713864307,0.0156761129106444,-0.0117245676208285,"2007-08","2007-Q3",177900,-0.196177627880832,"2005-05"
2019-01-31,92447,"78413","TX","Corpus Christi","Nueces County","Corpus Christi",1812,189600,-0.00263019463440295,-0.00576822233875197,0.00530222693531283,0.0412556789728948,0.0241836830684885,"2018-10","2018-Q4",190700,-0.00576822233875197,"2018-08"
2019-01-31,84838,"61201","IL","Davenport-Moline-Rock Island","Rock Island County","Rock Island",1813,83800,0,0.001194743130227,0.0798969072164948,0.0319679255719987,0.00810658705953249,"2018-11","2018-Q4",84000,-0.00238095238095238,"2018-11"
2019-01-31,78039,"46224","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",1814,111700,0.0126926563916591,0.0381040892193309,0.12374245472837,0.113340476099947,0.0137933114629329,"2019-01","2019-Q1",111700,0,"2019-01"
2019-01-31,89712,"72712","AR","Fayetteville-Springdale-Rogers","Benton County","Bentonville",1815,240300,0.00459866220735786,0.0173581710414903,0.0878225441376188,0.0752352645918082,0.0372461155762736,"2019-01","2019-Q1",240300,0,"2019-01"
2019-01-31,99136,"97222","OR","Portland-Vancouver-Hillsboro","Clackamas County","Milwaukie",1816,353400,0.000283045570336824,-0.00197684269980232,0.0273255813953488,0.104191762958485,0.0443428705747553,"2018-10","2018-Q4",354100,-0.00197684269980232,"2018-10"
2019-01-31,76526,"43110","OH","Columbus","Franklin County","Columbus",1817,182700,0.0071664829106946,0.022956326987682,0.0972972972972973,0.0745971205535303,0.0297321423684265,"2019-01","2019-Q1",182700,0,"2019-01"
2019-01-31,73051,"34232","FL","North Port-Sarasota-Bradenton","Sarasota County","Sarasota",1818,230300,0.00261210274270788,0.00348583877995643,0.0487249544626594,0.10657510207768,0.0512590636551806,"2006-03","2006-Q1",258100,-0.107710189848896,"2005-07"
2019-01-31,97317,"93534","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Lancaster",1819,243400,0.00329760923330585,0.0184100418410042,0.0885509838998211,0.129500734722124,0.0482085518634585,"2006-11","2006-Q4",291800,-0.165867032213845,"2005-06"
2019-01-31,77216,"44512","OH","Youngstown-Warren-Boardman","Mahoning County","Boardman",1820,111400,0.00450856627592426,0.0081447963800905,0.0479774223894638,0.0363199426996488,0.0158388644231511,"2019-01","2019-Q1",111400,0,"2019-01"
2019-01-31,96594,"92025","CA","San Diego-Carlsbad","San Diego County","Escondido",1821,538800,-0.00277623542476402,-0.000185563184264242,0.0462135922330097,0.0613333401477059,0.0442345075081918,"2018-12","2018-Q4",540300,-0.00277623542476402,"2018-10"
2019-01-31,85535,"62521","IL","Decatur","Macon County","Decatur",1822,74700,0,-0.00133689839572192,0.0535966149506347,0.00936028898622432,-0.0190040774591043,"2010-02","2010-Q1",125200,-0.403354632587859,"2006-06"
2019-01-31,60909,"08012","NJ","Philadelphia-Camden-Wilmington","Camden County","Gloucester",1823,194700,0.00205867215645908,0.00985477178423236,0.0530016224986479,0.0237968211037365,-0.0103281441451872,"2006-10","2006-Q4",241200,-0.192786069651741,"2004-12"
