RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
61639,10025,New York,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196800,1132700,1193200,1099100,1089500,1031400,996600,1029800,1002700,1105900,1095300,1098e3,1110600,1185300,1294800,1308100,1271100,1174900,1043600,1042200,1003700,974900,956100,967400,1136100,1149900,1108700,1095100,1143300,1226500,1190300,1109500,1023700,1029600
84654,60657,Illinois,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461300,463700,469400,459e3,482800,474200,466900,455800,457400,458200,438800,439e3,436200,448400,445100,451700,47e4,468700,469100,439600,452100,458400,473900,467e3,457200,456700,466500,465400,462e3,456300,486400,471200,473900,463500,492400,494600,480700,468700,463e3,473200,469100,482600,482800,492100,480200,487e3,495400,512300,508200,512900,509100,523800,516900,516200,515900
91982,77494,Texas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298900,306800,299800,291200,281e3,283600,287600,298400,297500,297e3,281900,273700,275100,294300,303500,303e3,295800,299400,303100,299600,299700,301700,303200,302300,299600,310300,312900,314400,307800,309900,310100,313200,315400,312500,318900,320800,331e3,330900,341500,339700,344900,339600,346400,353700,363100,361100,357400,350900,350700,347e3,350900,360500,365800,368100,365700,368e3,367900,370200,370400,375100,376600,378700,374e3,373100,376600,373300,371600,370900,372300,375600,375100,381600,384400,399e3,396700,396500,379600,375700,363200,364800,358900,383e3,
93144,79936,Texas,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,182800,181300,174900,180600,179900,178300,177600,179600,209400,208500,205300,183500,189300,192300,192700,181600,182200,195600,201500,193700,185300,182900,189900,19e4,195500,192100,201500,200300,201600,191200,185100,191700,194200,198900,193400,188700,189100,195500,196100,202900,196500,196200,185400,186700,
61616,10002,New York,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789400,793900,762500,774400,783300,848800,837400,860800,862600,881500,877300,853100,856100,940500,939400,935600,838e3,861700,874700,890600,1072700,1119500,1128e3,903100,887400,872600,902400,803400,781800,750700,878600,878200
61630,10016,New York,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963600,1184600,1219800,1190500,1025800,1039e3,1014400,951800,1028700,1112500,1145600,1059200,929900,907200,921200,861400,865300,876700,992600,1056400,1054900,1021e3,1009900,1017500,1034200,999700,1012800,987800,1012800,1030800,1015700,1015200,990100,1013800,1021300,1091200,1079e3,1052600,920300,887900
71831,32162,Florida,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321200,323e3,319200,309e3,315300,318800,320700,309700,312700,318700,322600,326800,329400,331500,327400,337100,336200,337300,328500,325500,332300,330400,336700,327700,347e3,351500,359100,336400,326e3,319600,323400,330500,329900,331300,331e3,332100,333600,334500,345500,356900,365200,355200,334600,331800,341300,360600,364e3,367100,371200,373600,372800,360800,359400,
74242,37211,Tennessee,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291900,278400,286200,286300,288200,283600,309500,313600,321500,305600,308100,312100,310900,312200,310100,316e3,317700,323500,316100,323800,330400,333900,329900,327500,326700,332300,334400,344300,349e3,350300,359500,356200,357200,352100,368900,370300,371300,364300,371100,371600,377500,367800,375400,382600,390100,389300,376600,386300,385400,384200,382700,377600,383200,
84620,60618,Illinois,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423200,445200,470200,471900,448200,467700,452500,473200,442400,451200,441900,458400,451700,450900,447700,459600,498900,493200,488900,450600,489600,491300,518400,472900,473300,447100,476100,473900,484100,474500,475400,473300,484900,489500,487800,474600,472600,470600,454400,450800,483e3,489300,516e3,497800,512100,487500,48e4,456500,464700,445300,468700,457500,467500,464600,462300
92036,77573,Texas,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267e3,269700,268900,258e3,265500,266300,267900,273e3,275400,277700,266700,266900,266200,268800,272e3,272600,272600,275600,277800,282100,281400,280400,284200,286500,291300,288800,286300,295500,297400,298700,302500,304e3,305800,300200,299800,304300,305500,309600,310800,312e3,313400,314700,314300,313500,33e4,330300,334e3,318200,317600,315600,323200,340500,343800,342700,321e3,321300,318900,332300,338e3,339300,344100,346e3,342600,341e3,340400,349700,345600,339400,
92045,77584,Texas,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267200,265200,267200,252600,254e3,252600,265300,272300,275100,274500,270300,268900,274900,274200,276e3,274900,279200,285900,281600,284200,276400,275e3,273300,284100,290100,302500,299400,298500,290300,296400,299500,298300,296700,301400,303300,306700,299500,303800,303700,314600,316900,315800,316900,312900,321600,323100,330200,323600,318500,318e3,321300,310700,306100,300200,316400,315900,312500,309200,312400,318500,320500,326500,332e3,328800,341400,339200,347500,327200,
66126,20002,District of Columbia,12,620700,647500,639100,639700,602400,592100,580400,561800,549500,539400,603800,642500,651500,587400,559700,588200,593500,583800,518e3,522700,529600,546800,554400,589400,595700,574500,541900,540900,539800,563200,592600,604300,568700,550300,597100,600400,587600,544500,548100,558800,55e4,542300,512700,521500,525200,558900,534800,556800,564300,597500,599200,600400,608e3,588300,560400,571400,607100,632800,631600,637200,643400,626e3,606e3,604800,608900,612200,614700,615e3,622100,628500,651500,630100,616e3,591700,612e3,612700,620800,622e3,639700,638e3,64e4,613200,620200,617400,621400,632100,644700,666800,674900,669200,656600,651800,671600,690400,675200,664200,665300,682900,685200,679500,679400,694800,694400,698700,686800,698800,696200,707800,712700,724200,732200,725400,714600,704900,706200,731800,719500,708600,697e3,703900,733800,735400,750500,753300,755900,757500,748700,745200,741400,722200,
92271,78130,Texas,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256500,258400,269200,268500,271200,265300,283300,282600,289800,279500,277700,269e3,258900,258500,262400,271200,276e3,277700,273600,273e3,269900,274200,271100,282e3,284400,295400,289500,289300,285100,288100,283500,304200,308400,313100,299700,302600,310800,307400,309700,,,,,
69816,28269,North Carolina,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245700,234700,231800,249700,257700,261500,248100,230100,232300,226e3,233300,250200,254600,255100,241700,255700,264300,272500,266e3,263200,263500,261100,261100,253800,267300,273100,278200,262500,257200,250100,268200,273e3,273900,268800,271900,274100,269600,265900,266300,261100,274100,278e3,281100,263100,262200,265e3,266900,276200,275300,277800,275500,285200,287100,290800,289e3,298600,295900,297600,295500,301500,299500,299800,297500,299500,301300,298700,295200,294500,304300,310100,316600,318200,321400,325400,338400,346200,342100,320900,315200,327900,355100,
92551,78613,Texas,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411500,408800,403700,401200,404300,401900,402400,399500,414400,400700,399100,392800,407900,414800,414800,414900,417800,428800,426e3,424300,413900,420200,422500,420600,420900,430800,438200,438400,430200,437500,431600,436700,433300,431900,436300,442500,445700,454200,449500,464600,464900,451700,446100,
93123,79912,Texas,16,230900,238500,235900,229300,211e3,219400,233500,251400,250700,239100,239200,247400,258100,252900,240200,222100,218200,216900,228900,222500,220400,214300,228600,230800,234800,234600,240600,227e3,215400,212400,248400,258700,256200,233200,232100,245e3,229100,218900,212700,230800,235200,230900,241700,231600,23e4,209100,216600,219600,228900,238100,238400,218600,212100,217500,232900,224500,228e3,222e3,233e3,216100,211e3,221200,230100,240400,235800,228500,232300,239800,242500,231600,219700,213100,207900,200700,205400,222400,230200,231900,225200,209300,208200,21e4,212100,216700,225600,227500,218300,213200,220100,233200,223500,231900,224300,240100,241600,245200,24e4,226200,224800,218600,218e3,205200,211300,216500,227800,220100,217900,225500,235900,247600,241900,226700,215100,219700,228e3,227100,225100,227800,235700,235200,227600,235100,237100,248600,240100,247300,252e3,248800,226600,225600,
66133,20009,District of Columbia,17,677700,685300,610200,614300,571200,582e3,579100,614900,630800,629e3,714900,682900,686400,580600,605600,587e3,590800,553600,557700,549200,574e3,573600,627500,677900,696e3,638100,581300,558700,586800,591300,609600,601800,601400,612100,609900,636300,627500,646600,616700,593700,561700,550900,597500,601200,613300,569300,630500,659700,692300,652500,619800,616e3,639500,644200,645300,598900,606600,623600,634800,623e3,580800,583700,574300,607600,612100,628700,624200,613700,623100,631700,639500,647900,665300,690800,681700,663200,654300,699400,718600,726700,709200,705400,679300,670500,668100,687500,701500,700100,694900,680500,660100,677e3,659500,695400,705900,747800,743200,716400,712500,688300,733600,718300,756300,728600,737600,716800,722e3,722600,725e3,719800,737400,752200,743600,734600,715300,730600,746e3,740100,801200,815800,860600,839300,805500,789600,748900,741100,740800,728600,722800,713500,
74126,37042,Tennessee,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174400,171700,177600,171300,176900,176e3,184800,181300,178500,173500,177900,195400,194500,188100,173700,172200,179800,180900,189700,187e3,186500,183700,185600,186e3,188e3,184300,184900,181800,181800,183500,188400,192200,187300,182900,181400,183800,185300,188900,188400,181700,182e3,184400,190500,189400,193200,194800,193800,190400,189400,189100,192300,194300,201100,196300,193400,184900,197800,199e3,214900,206600,205400,192300,191400,190600,192500,195900,197700,197900,196500,198800,219e3,219500,220300,201700,200800,204200,202e3,201700,202200,207600,207100,213700,218700,227400,221100,218200,215100,214300,211800,223400,224900,
91926,77433,Texas,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311900,318300,319900,320400,336600,336e3,331700,319e3,316200,328100,331100,317400,322400,320400,359800,353e3,353200,359400,365200,364200,342100,338600,331800,320200,34e4,363900,377500,364100,344900,344e3,338400,348200,355200,356700,352800,350500,351400,346400,362400,371600,375e3,363500,365500,367100,367800,350300,365200,365800,382400,
89925,73099,Oklahoma,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200700,199500,194700,203400,200900,205500,196600,2e5,194400,196900,193200,196e3,197900,205e3,213100,217e3,218100,216500,224100,225600,232e3,226800,221600,211200,208600,214e3,220400,219500,220100,218400,222100,221900,229100,226200,231800,229100,235900,233200,254100,253e3,257200,235200,239300,234500,230700,228100,234600,241800,244100,239200,240400,235600,230100,231e3,234700,
91922,77429,Texas,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307400,301800,301600,300300,300600,306400,314700,318600,315300,313e3,319800,326700,323100,324800,320200,326100,319700,318600,306900,310400,316900,331300,33e4,334100,338300,369e3,374200,368800,354800,346700,355700,348800,349600,348e3,343500,341200,338600,331100,331400,325800,339e3,34e4,335900,338800,339800,365e3,374e3,380100,363800,
86026,63376,Missouri,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269800,269100,264100,257700,255200,253400,252100,256700,249700,249600,250200,267800,267700,266300,260700,257500,260600,260900,266900,265400,264800,264700,262100,260900,258300,261100,260300,261800,260200,268800,273500,27e4,261300,264200,273200,278100,273700,273200,276500,282600,280600,281e3,283e3,289200,279800,
70828,30043,Georgia,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239100,255200,245600,240600,219700,225500,232400,234300,229600,227500,224300,232200,250100,273100,271e3,248800,227400,227500,233400,240500,244700,246500,247e3,245300,248900,267500,258300,267800,251300,267800,260600,266500,268700,271500,268700,272400,274400,283400,290200,291100,290400,284200,279800,273500,273e3,278200,283700,282800,284600,280900,278100,282700,287100,304400,302700,303300,303700,303900,312200,311500,312800,312500,309700,308700,314700,315800,333900,332200,331200,320800,318700,326600,326600,328300,307e3,306200,306900,324700,336800,342e3,351e3,354400,355400,351200,342600,,
69823,28277,North Carolina,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335e3,322400,315800,302600,369e3,379900,400900,345900,308e3,297300,303e3,320200,318900,318900,315300,314800,333100,341600,359e3,344e3,318200,306100,306300,328600,333600,336700,344700,345800,344700,342400,339800,344700,348e3,337600,334800,334200,354300,359e3,363700,362600,356200,361e3,362800,349e3,342100,339800,361100,363400,364900,368800,364300,371600,376200,379400,371200,340500,349200,355e3,387100,396300,392300,387600,387500,391e3,403600,398600,411500,395400,379400,367800,385200,402100,398400,393100,394e3,396700,402800,404400,398500,
60545,07030,New Jersey,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753600,78e4,804400,812900,806900,788600,799500,795500,804100,807700,817100,822900,825500,828300,812600,801e3,802800,820100,858700,905300,924e3,922300,871800,852300,819900,877300,882500,900700,844600,828900
67732,23464,Virginia,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316500,318800,315300,319300,318300,321e3,318900,327800,324900,321900,314e3,317600,324500,323e3,324e3,327600,333200,328400,323700,323400,331200,331500,339600,335600,346700,339900,340700,331300,331500,333900,343800,341100,348400,346800,350400,349300,344e3,348900,339900,342200,331100,340600,340200,
70874,30096,Georgia,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252200,260400,283900,289900,285800,279800,269500,253900,244700,249300,263900,292700,301200,291600,266e3,259700,268100,269700,275500,279600,287300,288800,288400,265300,281700,280200,302700,318100,329700,319900,299200,284500,292e3,291700,309400,316100,316500,306900,316800,323600,334100,335200,324600,330100,315300,310200,303600,303900,310200,309500,308900,319800,313e3,304e3,303100,312800,319200,325900,329200,334400,332e3,336500,344e3,338e3,395600,402800,410300,351900,357800,362700,359e3,363700,355600,375100,357900,364700,366500,372500,381700,363e3,364600,36e4,378300,380200,378900,375900,380600,
99534,98052,Washington,28,636400,586e3,572800,588200,587300,592200,573100,586100,596200,615200,626200,595800,552100,550600,562100,571200,527800,506300,533900,529e3,540400,526300,547600,549200,540500,558600,552900,548500,518800,503300,528e3,521900,596300,584700,585700,533400,507200,502400,495200,498e3,505500,495600,508e3,486900,497300,514700,515200,506700,469800,474600,479700,497200,512900,523700,536800,55e4,549700,555300,564e3,548700,552100,549100,567900,564800,571600,560200,559e3,557e3,573400,600700,592200,586500,580800,588200,611500,602900,613700,628500,624900,622900,610200,623700,646500,654600,658600,645500,640400,647500,650300,653800,647100,675800,688800,781700,743800,772200,680800,720700,713800,722300,711900,712800,739700,743800,758800,756e3,777700,780300,784700,787900,830300,856e3,870300,856200,876300,893e3,919700,920100,979400,968600,944800,903500,918700,929e3,913900,887100,899800,915800,907600,917500,890600
91889,77379,Texas,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302600,294200,295500,297800,315900,312500,328800,318300,320600,296400,307800,318800,328100,314100,312200,308600,307600,311200,326400,332e3,336600,326200,328400,320600,327200,339e3,347200,342500,337300,340500,336700,336800,332300,354300,349200,352500,340300,347900,341400,346700,349300,344200,35e4,352500,363400,349600,350400,360200,359600,
70810,30024,Georgia,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323100,307600,289600,276800,265900,260400,254600,265e3,268300,276500,280300,278700,289300,288e3,285500,276400,280400,282e3,284700,284200,287500,289700,293e3,292e3,295800,296200,298100,292500,289900,293300,305200,312500,317e3,317600,319200,316300,319500,324e3,321600,327e3,332700,348100,348e3,347300,341100,342100,340100,343e3,343700,347400,346700,346900,340300,339100,331500,329600,326e3,331200,338800,350900,351400,354100,351300,355400,363100,358900,371800,370500,381400,372200,381600,380700,379300,362600,364700,363100,367300,370500,380400,393900,398300,393700,394400,396200,406400,406800,403700,395800,386e3,
72578,33411,Florida,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352800,363800,370300,367700,367200,363700,358800,359600,361400,373e3,379600,384900,387600,388200,388600,386800,387500,393200,398600,396400,398700,397100,397100,397200,402600,406300,407900,409600,410200,424e3,412300,424900,419900,443e3,434300,424300,430900,440200,456100,444e3,446200,448600,441e3,445e3,451600,
97565,94110,California,32,,,,,,,,,,,,,,,818700,767800,773300,793300,812700,805900,817700,820300,829100,880200,881100,886e3,810600,806100,813500,849400,860300,863100,854600,87e4,89e4,917e3,910800,875700,842500,811900,815500,812200,830100,814800,813900,813600,817800,861900,869100,884600,834400,823400,865700,913700,966400,936100,933400,913100,935600,965900,974800,991e3,1030900,1079500,1112400,1077600,1068900,1060700,1099600,1211900,1234700,1337400,1285700,1319700,1210600,1190700,1271300,1297200,1326800,1254500,1284300,1291700,1321400,1525400,1561300,1565300,1371600,1357800,1336500,1337700,1335900,1376500,1377300,1448500,1435300,1702200,1638300,1637300,1387500,1437800,1441800,1544400,1569600,1591100,1483700,1450900,1438e3,1466700,1478600,1478700,1521400,1520900,1573100,1621100,1647400,1636100,1623700,1580100,1675300,1766500,1842100,1801200,1665100,1616100,1615300,1650400,1650600,1584e3,1544400,1581100,
96015,90034,California,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147300,1084200,1150400,1092500,1171300,1145600,1234600,1254400,1298400,1246500,1094800,1185700,1300900,1446500,1315600,1211800,1176400,1277500,1374500,1403500,1478600,1460600,1453900,1397100,1386e3,1319900,1259400,1253800,1342700,1313700,1321700,1559600,1655e3
72442,33139,Florida,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482100,460600,466400,450800,455e3,467800,431500,461500,502200,533800,510300,471700,511300,499300,568600,547700,576800,518100,487100,480700,498800,524600,541300,543100,534900,530700,547800,541e3,608500,575900,625700,588600,604e3,608300,635300,637100,646400,606800,607100,637700,635500,664200,623100,658900,634900,603700,553e3,563300,639800,651800,690100,635100,657400,633600,613e3,580800,602600,650100,673100,677700,658200,691600,694800,718800,683300,724300,732500,761100,727200,691300,697100,692500,694300,713700,667300,669900,656700,691300,735800,725500,765300,769800,822300,856100,918900,867800,850300,723e3,
69672,28027,North Carolina,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318600,338300,305200,281700,249500,246400,249300,266e3,287600,281900,264800,254700,267300,273400,264200,266800,264800,278800,276200,275100,271800,269300,270300,268100,271e3,267500,266100,260700,260300,255100,263700,261700,265e3,260200,264400,261e3,264400,268200,275700,279500,276800,275600,277900,282200,282800,287400,302e3,308500,299400,286900,283400,288200,294700,300700,300600,301e3,305800,313e3,315300,31e4,316200,314600,324900,323300,327700,324e3,321800,333800,330700,338200,329200,333200,336e3,345e3,353200,346400,337600,332100,341600,349100,349800,
87074,66062,Kansas,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266400,268500,269800,272400,275200,271e3,274400,274100,284600,285100,291600,294700,291600,286100,286400,299900,306800,308600,303200,31e4,305800,306800,302600,311900,314400,314700,314200,313800,321700,320500,
98325,95630,California,37,492300,493700,498100,492700,484300,475300,474100,462700,461e3,451100,450400,444800,442800,451400,444400,433400,420800,423e3,423e3,419200,421300,429900,436400,429100,431900,415300,409400,406100,403900,405e3,393700,396e3,390900,392800,389e3,393300,390400,384500,376700,370500,375400,367100,369500,362100,363800,352700,364400,365200,366600,376300,373900,382100,380300,388e3,391e3,398200,407500,413800,413700,423100,430800,432300,426200,426400,429100,442e3,453900,454400,463400,455200,455800,448500,452300,471300,470700,479400,473800,479400,479400,476200,474500,472900,474500,482e3,488100,490400,487500,485100,484500,485500,489700,496e3,490200,493400,494e3,505400,515200,521400,530100,527900,525800,522900,522200,522700,528100,537e3,546400,540600,531200,525e3,539e3,545e3,551e3,548300,547600,553400,558400,578700,574400,574800,570800,586800,599800,599800,594100,591400,577500,586600,586900,610200,
74156,37075,Tennessee,38,339300,324300,313300,306900,304600,288e3,285800,282300,286300,282400,278500,293e3,287500,298300,283200,290400,280500,283e3,279300,286e3,289100,291100,303200,312700,306900,293500,274900,277800,284600,299400,308800,305e3,307500,295200,291400,294600,315800,312e3,295800,283100,280900,272400,261300,261300,255700,256e3,256700,259800,270500,278400,285900,277e3,280300,286600,298200,296e3,295e3,289800,295300,280900,276700,262100,275700,278e3,287200,283300,290500,293e3,294900,291400,291400,292800,295200,298900,303200,311500,312600,31e4,310200,309400,328500,326600,336300,337900,341500,333100,313500,313400,312300,315100,316700,327e3,332600,331900,329600,330700,333200,339800,345600,350600,345400,354900,351800,356e3,347700,359100,358600,371400,375300,383100,369600,363700,370200,379500,384300,380400,383700,400400,404200,406800,397300,389900,387400,385300,390900,394300,380100,379800,395100,404600,
61790,10314,New York,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605200,585800,586500,576e3,585600,578800,610900,626200,640500,610300,587200,610300,619e3,629200,607800,607100,599100,596e3,608100,611500,622e3,615700,617900,618800,628700,632900,629900,636400,648100,650900,642400,644400,651300,648800,652300,645800,656400,662200,673800,691200,678e3,677600,676100,677600,681300,647700,,
94820,85225,Arizona,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278800,271200,269800,289100,289e3,295400,308400,331600,328900,318900,318900,334e3,333e3,308100,297500,301100,307400,31e4,310400,309200,312600,311800,317500,313500,331100,335e3,339e3,318400,313800,314600,322900,325700,324200,321100,324100,332800,334800,329700,322700,324100,334800,336e3,337400,335e3,352200,357e3,353900,342e3,344100,350200,356900,356200,356700,348800,348400,350100,355600,370600,369600,374100,364300,373500,368600,364500,357900,362500,371300,376600,371e3,,,
95309,87114,New Mexico,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255200,259700,259800,256600,252700,250500,249900,253700,262e3,274900,271e3,258100,256500,262900,267500,257600,254800,258500,259e3,259100,252800,251200,252500,257400,259200,251800,253300,267700,275600,275200,258100,256600,257300,279900,292200,292e3,273100,260900,262e3,265300,268400,267500,268200,267100,286900,287200,292800,278100,275900,271500,279400,280500,279800,272300,275900,276500,284600,283e3,298e3,288900,293900,279700,288700,287100,289e3,295100,302e3,303800,
76511,43081,Ohio,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264700,269e3,254400,251e3,257e3,259e3,256900,251700,249200,253500,255100,259700,261500,26e4,262200,262e3,266300,265900,268200,277e3,280900,279400,271400,273400,276600,278700,280600,282800,283500,281700,282600,290700,298700,297200,298800,294900,297e3,291600,295800,300900,305400,296100,308300,
65133,17603,Pennsylvania,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316500,324700,301100,357900,366e3,366e3,286800,273e3,276600,289600,311600,311600,340400,328300,322600,294900,288e3,294100,312400,310600,304200,315600,312300,315100,295800,353600,362e3,367700,314600,32e4,306100,318600,308800,312300,291200,315500,344900,373200,350700,330500,303400,299200,297900,323300,327200,336400,
94890,85308,Arizona,44,376600,373400,359800,367e3,349400,347800,329700,348200,344700,348500,340300,343400,354600,335800,309700,279800,271700,281600,291300,293300,289200,283300,286800,277800,285800,285900,286300,277600,279400,291100,291400,286800,271200,268100,254700,255200,249300,260100,270700,266500,261400,255400,256900,258800,247200,258600,250800,252400,236300,241800,246800,262300,270900,278900,287600,297e3,300600,295900,294300,305e3,302800,309800,307600,320100,318400,316300,315200,318900,315600,319700,324500,323800,317700,311800,325800,355600,389500,384400,354700,326700,324900,322100,313e3,318800,328200,339500,342e3,338600,333500,329800,333100,344500,348100,349200,349900,346800,361700,355500,359300,349200,358900,365200,365100,355600,361700,369200,375600,375300,371200,370700,359600,361100,364700,389100,395500,386700,378600,374900,383400,386600,389500,4e5,39e4,398500,397400,414600,,,,,
95306,87111,New Mexico,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298900,308800,302600,319700,307800,316900,308800,310100,310300,293400,296400,297100,315800,323800,328400,313500,311400,300100,314300,309700,312100,293200,294800,303400,313800,312600,303300,308500,309e3,313200,313100,320800,310600,314400,317500,324400,306800,311800,309900,315100,313700,321600,314800,312e3,313900,335300,334600,334100,317300,311300,309800,310100,317e3,319200,328e3,332900,338900,339300,340800,328900,333200,328700,339100,344100,340400,338300,322e3,317600,319200,324800,355900,359900,351600,328e3,326700,356500,358300,372800,355500,358100,
