"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-01-31,"41102","KY","Huntington-Ashland","Boyd County","Ashland",5608,996,-0.0235294117647059,-0.0674157303370786,0.06524064171123,5660
2019-01-31,"77578","TX","Houston-The Woodlands-Sugar Land","Brazoria County","Manvel",5609,1893,0.00531067445565587,0.0188374596340151,0.000528541226215645,4962
2019-01-31,"24151","VA","Roanoke","Franklin County","Rocky Mount",5610,1145,0.0114840989399293,0.0399636693914623,0.0562730627306273,6358
2019-01-31,"02114","MA","Boston-Cambridge-Newton","Suffolk County","Boston",5611,2689,-0.0033358042994811,-0.00628233555062823,0.0181749337372208,5887
2019-01-31,"63138","MO","St. Louis","Saint Louis County","Spanish Lake",5612,1003,0.0141557128412538,0.0524658971668416,0.0415368639667705,6076
2019-01-31,"92596","CA","Riverside-San Bernardino-Ontario","Riverside County","Winchester",5613,2218,0.00772376192639709,0.0211786372007366,0.0155677655677656,6710
2019-01-31,"79601","TX","Abilene","Taylor County","Abilene",5614,1015,0.0129740518962076,0.0304568527918782,0.06282722513089,5712
2019-01-31,"63020","MO","St. Louis","Jefferson County","De Soto",5615,983,0.0197095435684647,0.0513368983957219,0.00924024640657084,8090
2019-01-31,"47710","IN","Evansville","Vanderburgh County","Evansville",5616,824,0.00365408038976857,0.0147783251231527,0.0210656753407683,6802
2019-01-31,"33181","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","North Miami",5617,1732,0.00756253635834788,0.0206246317030053,0.0218289085545723,8509
2019-01-31,"44147","OH","Cleveland-Elyria","Cuyahoga County","Broadview Heights",5618,1810,-0.00330396475770925,0.00277008310249307,0.0254957507082153,7338
2019-01-31,"60124","IL","Chicago-Naperville-Elgin","Kane County","Elgin",5619,2114,0.0187951807228916,0.0580580580580581,-0.015828677839851,7960
2019-01-31,"83634","ID","Boise City","Ada County","Kuna",5620,1333,0.0144596651445966,0.0438527799530149,0.0520915548539858,5812
2019-01-31,"74804","OK","Shawnee","Pottawatomie County","Shawnee",5621,1010,0.0274669379450661,0.0721868365180467,0.074468085106383,7221
2019-01-31,"78214","TX","San Antonio-New Braunfels","Bexar County","San Antonio",5622,1091,0.00925069380203515,0.0370722433460076,0.0812685827552032,6303
2019-01-31,"29644","SC","Greenville-Anderson-Mauldin","Greenville County","Fountain Inn",5623,1247,0.00402576489533011,0.0146460537021969,0.0339966832504146,4778
2019-01-31,"23294","VA","Richmond","Henrico County","Henrico",5624,1382,0.00802334062727936,0.0267459138187221,0.0275092936802974,4147
2019-01-31,"48442","MI","Detroit-Warren-Dearborn","Oakland County","Holly",5625,1497,0.00876010781671159,0.0338397790055249,0.0108035111411209,7077
2019-01-31,"36606","AL","Mobile","Mobile County","Mobile",5626,817,0.0061576354679803,0.02125,-0.00608272506082725,7001
2019-01-31,"60194","IL","Chicago-Naperville-Elgin","Cook County","Schaumburg",5627,1634,0,0.00306936771025169,0.0238095238095238,7803
2019-01-31,"67208","KS","Wichita","Sedgwick County","Wichita",5628,842,0.00597371565113501,0.023086269744836,0.0218446601941748,6939
2019-01-31,"15644","PA","Pittsburgh","Westmoreland County","Jeannette",5629,826,0.00609013398294762,0.0134969325153374,-0.0384167636786962,7447
2019-01-31,"22655","VA","Winchester","Frederick County","Stephens City",5630,1448,0.00765483646485734,0.0218772053634439,0.041726618705036,7301
2019-01-31,"93041","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Port Hueneme",5631,2316,0.00915032679738562,0.0140105078809107,0.0512936904221516,6400
2019-01-31,"46706","IN","Auburn","De Kalb County","Auburn",5632,1137,-0.00175592625109745,-0.00263157894736842,0.00176211453744493,5603
2019-01-31,"55317","MN","Minneapolis-St. Paul-Bloomington","Carver County","Chanhassen",5633,2144,-0.00648748841519926,-0.0385650224215247,0.0566781665845244,7656
2019-01-31,"01890","MA","Boston-Cambridge-Newton","Middlesex County","Winchester",5634,3348,0.0148529857532586,0.0472317797935565,-0.00770598695909899,7724
2019-01-31,"41101","KY","Huntington-Ashland","Boyd County","Ashland",5635,963,-0.0272727272727273,-0.0758157389635317,0.0869074492099323,5283
2019-01-31,"21158","MD","Baltimore-Columbia-Towson","Carroll County","Westminster",5636,1740,-0.00114810562571757,-0.00172117039586919,0.0532687651331719,7164
2019-01-31,"14760","NY","Olean","Cattaraugus County","Olean",5637,1084,-0.0225428313796213,-0.0516185476815398,0.000923361034164358,6391
2019-01-31,"32141","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Edgewater",5638,1372,0.00808229243203527,0.0246452576549664,0.0940988835725678,6407
2019-01-31,"55066","MN","Red Wing","Goodhue County","Red Wing",5639,1396,0.0137981118373275,0.039463886820551,0.0738461538461539,7126
2019-01-31,"32601","FL","Gainesville","Alachua County","Gainesville",5640,1181,0.00169635284139101,-0.0050547598989048,0.0516473731077471,4674
2019-01-31,"85901","AZ","Show Low","Navajo County","Show Low",5641,1300,0.0260457774269929,0.0851419031719533,0.0603588907014682,6748
2019-01-31,"82609","WY","Casper","Natrona County","Casper",5642,1200,0.0309278350515464,0.125703564727955,0.0143702451394759,5524
2019-01-31,"72904","AR","Fort Smith","Sebastian County","Fort Smith",5643,647,-0.0167173252279635,-0.0400593471810089,-0.031437125748503,5654
2019-01-31,"31503","GA","Waycross","Ware County","Waycross",5644,940,0.0140237324703344,0.0444444444444444,0.0386740331491713,4415
2019-01-31,"54476","WI","Wausau","Marathon County","Weston",5645,1080,0.0188679245283019,0.0485436893203883,-0.0163934426229508,6056
2019-01-31,"02129","MA","Boston-Cambridge-Newton","Suffolk County","Boston",5646,2839,0.00318021201413428,0.00960170697012802,0.0319883678662305,6717
2019-01-31,"12110","NY","Albany-Schenectady-Troy","Albany County","Colonie",5647,1680,-0.0140845070422535,-0.032258064516129,-0.0421892816419612,6033
2019-01-31,"32097","FL","Jacksonville","Nassau County","Yulee",5648,1444,0.00837988826815642,0.0321658327376698,0.04713560551124,4911
2019-01-31,"77086","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",5649,1344,0.00674157303370787,0.024390243902439,0.0283091048201989,6119
2019-01-31,"43311","OH","Bellefontaine","Logan County","Bellefontaine",5650,1056,0.00859598853868195,0.0202898550724638,0.000947867298578199,5529
2019-01-31,"48624","MI",,"Gladwin County","Gladwin",5651,892,0.0101925254813137,0.0444964871194379,0.0506478209658422,8758
2019-01-31,"90602","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Whittier",5652,2448,0.00245700245700246,0.00782214903252367,0.014504765851637,4365
2019-01-31,"13820","NY","Oneonta","Otsego County","Oneonta",5653,1232,0.0181818181818182,-0.0229976209357653,0.0165016501650165,6060
2019-01-31,"46012","IN","Indianapolis-Carmel-Anderson","Madison County","Anderson",5654,867,0.00115473441108545,0.0212014134275618,0.0521844660194175,9312
2019-01-31,"20871","MD","Washington-Arlington-Alexandria","Montgomery County","Clarksburg",5655,2264,0.00310146211785556,0.00981266726137377,0.0138826690550828,7226
2019-01-31,"36108","AL","Montgomery","Montgomery County","Montgomery",5656,731,0.0068870523415978,0.0281293952180028,0.0223776223776224,7623
2019-01-31,"29108","SC","Newberry","Newberry County","Newberry",5657,942,0.00856531049250535,0.0272628135223555,0.0443458980044346,7037
2019-01-31,"36693","AL","Mobile","Mobile County","Mobile",5658,1098,-0.00453309156844968,-0.00813008130081301,-0.0283185840707965,6497
2019-01-31,"14211","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Buffalo",5659,817,0.0061576354679803,0.0187032418952618,0.0276729559748428,7301
2019-01-31,"06850","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Norwalk",5660,2497,0.00563834071687475,0.0187678498572011,0.0504838031131679,6461
2019-01-31,"28714","NC",,"Yancey County","Burnsville",5661,1168,0.0103806228373702,0.0254609306409131,0.030891438658429,3976
2019-01-31,"78222","TX","San Antonio-New Braunfels","Bexar County","San Antonio",5662,1241,0.00894308943089431,0.0315876974231089,0.0350291909924937,5420
2019-01-31,"91737","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Rancho Cucamonga",5663,2878,0.00488826815642458,0.0140944326990839,0.00418702023726448,7121
2019-01-31,"82501","WY","Riverton","Fremont County","Riverton",5664,1016,0.000985221674876847,0.0129611166500499,0.0561330561330561,5546
2019-01-31,"19106","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",5665,1697,0.0083184789067142,0.0316109422492401,-0.0122235157159488,8101
2019-01-31,"07080","NJ","New York-Newark-Jersey City","Middlesex County","South Plainfield",5666,2177,0.00461467466543609,0.0149184149184149,0.0327324478178368,7563
2019-01-31,"33773","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Largo",5667,1399,0.00647482014388489,0.0219138056975895,0.0378338278931751,6735
2019-01-31,"35901","AL","Gadsden","Etowah County","Gadsden",5668,865,0.00815850815850816,0.0248815165876777,0.0472154963680387,5937
2019-01-31,"99705","AK","Fairbanks","Fairbanks North Star Borough","North Pole",5669,1696,0.0101250744490768,0.0347773032336791,-0.0116550116550117,5610
2019-01-31,"95965","CA","Chico","Butte County","Oroville",5670,1239,0.0048661800486618,0.0164068908941756,0.063519313304721,4254
2019-01-31,"98230","WA","Bellingham","Whatcom County","Blaine",5671,1568,0.0148867313915858,0.0551816958277254,0.037037037037037,7668
2019-01-31,"98506","WA","Olympia-Tumwater","Thurston County","Olympia",5672,1693,0.00653983353151011,0.0266828380836871,0.0568039950062422,6715
2019-01-31,"11791","NY","New York-Newark-Jersey City","Nassau County","Syosset",5673,3662,-0.00758807588075881,-0.0171765968867418,0.00383771929824561,8316
2019-01-31,"48458","MI","Flint","Genesee County","Beecher",5674,637,0.0192,0.0705882352941176,0.0459770114942529,6879
2019-01-31,"16505","PA","Erie","Erie County","Millcreek",5675,1041,0.0038572806171649,0.00872093023255814,-0.019774011299435,6652
2019-01-31,"36575","AL","Mobile","Mobile County","Semmes",5676,1088,0.012093023255814,0.0401529636711281,0.012093023255814,6351
2019-01-31,"46808","IN","Fort Wayne","Allen County","Fort Wayne",5677,790,0.0115236875800256,0.050531914893617,0.051930758988016,7552
2019-01-31,"77545","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Fresno",5678,1605,0.0050093926111459,0.0107052896725441,0.0368217054263566,7058
2019-01-31,"65251","MO","Jefferson City","Callaway County","Fulton",5679,1011,0.00697211155378486,0.0326864147088866,0.0487551867219917,6064
2019-01-31,"18603","PA","Bloomsburg-Berwick","Columbia County","Berwick",5680,1034,-0.00385356454720617,0.0167158308751229,0.009765625,6466
2019-01-31,"07310","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",5681,2801,-0.00814447592067989,-0.0223385689354276,-0.0264164059784498,2679
2019-01-31,"61364","IL","Ottawa-Peru","La Salle County","Streator",5682,845,-0.0264976958525346,-0.0683572216097023,0.0304878048780488,8125
2019-01-31,"45030","OH","Cincinnati","Hamilton County","Harrison",5683,1300,0.0093167701863354,0.035031847133758,0.0375099760574621,5866
2019-01-31,"53029","WI","Milwaukee-Waukesha-West Allis","Waukesha County","Merton",5684,2156,-0.00092678405931418,0.0222854433380749,0.0193853427895981,7097
2019-01-31,"70043","LA","New Orleans-Metairie","Saint Bernard Parish","Chalmette",5685,1248,0.0105263157894737,0.0374064837905237,0.0221130221130221,5219
2019-01-31,"76310","TX","Wichita Falls","Wichita County","Wichita Falls",5686,1215,0.00496277915632754,0.0158862876254181,0.0192953020134228,6244
2019-01-31,"97317","OR","Salem","Marion County","Salem",5687,1537,0.00589005235602094,0.0260347129506008,0.0105193951347798,6083
2019-01-31,"18067","PA","Allentown-Bethlehem-Easton","Northampton County","Northampton",5688,1472,0.0137741046831956,0.0544412607449857,0.0713245997088792,7045
2019-01-31,"23504","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",5689,1234,0.00899427636958299,0.0283333333333333,0.0291909924937448,4996
2019-01-31,"07008","NJ","New York-Newark-Jersey City","Middlesex County","Carteret",5690,2004,0.00652938221998995,0.0255885363357216,-0.0300096805421104,5409
2019-01-31,"33185","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Kendall West",5691,2347,-0.0130361648444071,-0.0373256767842494,0.0125107851596204,9283
2019-01-31,"43611","OH","Toledo","Lucas County","Toledo",5692,845,0.013189448441247,0.0457920792079208,0.00835322195704057,7669
2019-01-31,"71055","LA","Shreveport-Bossier City","Webster Parish","Minden",5693,1088,0.00276497695852535,0.0130353817504655,-0.00457456541628545,5278
2019-01-31,"16365","PA","Warren","Warren County","Warren",5694,975,0.00827300930713547,0.0241596638655462,0.0394456289978678,6383
2019-01-31,"31721","GA","Albany","Dougherty County","Albany",5695,1201,-0.00907590759075908,-0.017988552739166,0.0177966101694915,6596
2019-01-31,"74107","OK","Tulsa","Tulsa County","Tulsa",5696,845,-0.00118203309692671,-0.00236127508854782,0.00237247924080664,6933
2019-01-31,"85031","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",5697,1207,0.015993265993266,0.0486533449174631,0.0923076923076923,6422
2019-01-31,"55746","MN","Duluth","Saint Louis County","Hibbing",5698,776,0.0183727034120735,0.0644718792866941,-0.021437578814628,7483
2019-01-31,"75180","TX","Dallas-Fort Worth-Arlington","Dallas County","Balch Springs",5699,1291,0.0101721439749609,0.0319744204636291,0.0487408610885459,5867
2019-01-31,"03110","NH","Manchester-Nashua","Hillsborough County","Bedford",5700,2593,0.0160658307210031,0.070160957490714,0.0140789988267501,7570
2019-01-31,"33603","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",5701,1377,0.0147383935151069,0.047148288973384,0.056792018419033,6941
2019-01-31,"39073","MS","Jackson","Rankin County","Florence",5702,1333,-0.00373692077727952,-0.00596569724086503,0.0152322924600152,5274
2019-01-31,"07801","NJ","New York-Newark-Jersey City","Morris County","Dover",5703,2159,0.00512104283054004,0.0246796392975795,0.00139146567717996,5507
2019-01-31,"74037","OK","Tulsa","Tulsa County","Jenks",5704,1372,0.00586510263929619,0.0155440414507772,0.0155440414507772,7467
2019-01-31,"17821","PA","Bloomsburg-Berwick","Montour County","Danville",5705,1172,0.00428449014567267,0.0164787510841284,0.0129645635263613,5413
2019-01-31,"06112","CT","Hartford-West Hartford-East Hartford","Hartford County","Hartford",5706,1287,0.00941176470588235,0.03125,0.0173913043478261,4043
2019-01-31,"84124","UT","Salt Lake City","Salt Lake County","Holladay",5707,1911,-0.000523012552301255,-0.0103573278094252,0.0219251336898396,8002
2019-01-31,"93023","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Ojai",5708,2878,0.00559049615653389,0.0180403254333215,0.023834934187122,6442
2019-01-31,"80246","CO","Denver-Aurora-Lakewood","Denver County","Denver",5709,2129,0.00709555345316935,0.0196360153256705,0.0235576923076923,2365
2019-01-31,"33323","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Sunrise",5710,2157,0.00512581547064306,0.0150588235294118,0.0145813734713076,8213
2019-01-31,"63135","MO","St. Louis","Saint Louis County","Ferguson",5711,847,0.00474495848161329,0.0180288461538462,0.0155875299760192,8641
2019-01-31,"83202","ID","Pocatello","Bannock County","Chubbuck",5712,1141,0.027002700270027,0.0887404580152672,0.0574606116774791,5044
2019-01-31,"01887","MA","Boston-Cambridge-Newton","Middlesex County","Wilmington",5713,2522,0.00920368147258904,0.0314928425357873,0.018578352180937,7360
2019-01-31,"19422","PA","Philadelphia-Camden-Wilmington","Montgomery County","Whitpain",5714,2438,0.00827129859387924,0.0299957752429235,0.00494641384995878,7032
2019-01-31,"70520","LA","Lafayette","Lafayette Parish","Carencro",5715,1154,0.00173611111111111,0.00698080279232112,-0.0407315045719036,6057
2019-01-31,"11021","NY","New York-Newark-Jersey City","Nassau County","Great Neck",5716,3855,0.0086342229199372,0.0230891719745223,0.0176874340021119,5825
2019-01-31,"97031","OR","Hood River","Hood River County","Hood River",5717,1845,0.00654664484451719,0.0227272727272727,0.0376827896512936,5925
2019-01-31,"90746","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Carson",5718,2805,0.0126353790613718,0.0388888888888889,0.0427509293680297,7443
2019-01-31,"79905","TX","El Paso","El Paso County","El Paso",5719,839,0.002389486260454,0.00720288115246099,0.00119331742243437,5670
2019-01-31,"34695","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Safety Harbor",5720,1756,0.0045766590389016,0.0197444831591173,0.0694275274056029,7114
2019-01-31,"53110","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Cudahy",5721,1241,-0.000805152979066023,0,0.0040453074433657,5838
2019-01-31,"14051","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Amherst",5722,2387,0.0257842715943275,0.085493406093679,0.0994933210502073,6798
2019-01-31,"11501","NY","New York-Newark-Jersey City","Nassau County","Mineola",5723,3094,0.0137614678899083,0.0347826086956522,0.017428477474515,5529
2019-01-31,"31701","GA","Albany","Dougherty County","Albany",5724,655,0.0139318885448916,0.0266457680250784,0.0667752442996743,4211
2019-01-31,"30009","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Alpharetta",5725,1933,0.00887265135699374,0.0276448697501329,0.0131027253668763,5226
2019-01-31,"37725","TN","Morristown","Jefferson County","Dandridge",5726,1215,0.00496277915632754,0.0175879396984925,0.0244519392917369,6886
2019-01-31,"60175","IL","Chicago-Naperville-Elgin","Kane County","Campton Hills",5727,2636,0.0122887864823349,0.0423092131277185,-0.0153156518490848,8708
2019-01-31,"19046","PA","Philadelphia-Camden-Wilmington","Montgomery County","Abington",5728,2052,-0.000973709834469328,0.00342298288508557,0.0321931589537223,6198
2019-01-31,"62305","IL","Quincy","Adams County","Quincy",5729,1326,0.0091324200913242,0.0263157894736842,0.0122137404580153,5711
2019-01-31,"99501","AK","Anchorage","Anchorage Borough","Anchorage",5730,1596,0,-0.000626174076393237,-0.00931098696461825,4655
2019-01-31,"23692","VA","Virginia Beach-Norfolk-Newport News","York County","Yorktown",5731,1697,0.00771971496437055,0.0247584541062802,0.0334957369062119,6705
2019-01-31,"01301","MA","Greenfield Town","Franklin County","Greenfield",5732,1772,0.0154727793696275,0.0454277286135693,0.0429664508534432,5826
2019-01-31,"49091","MI","Sturgis","Saint Joseph County","Sturgis",5733,981,-0.0120845921450151,-0.0229083665338645,0,6916
2019-01-31,"12534","NY","Hudson","Columbia County","Hudson",5734,1487,-0.0126162018592297,0.00881953867028494,0.0297783933518006,4815
2019-01-31,"60177","IL","Chicago-Naperville-Elgin","Kane County","South Elgin",5735,1673,0.00601322910402886,0.0219914477703115,0.0114873035066505,7745
2019-01-31,"98177","WA","Seattle-Tacoma-Bellevue","King County","Shoreline",5736,2677,0.00187125748502994,0.00714823175319789,-0.0197729769315269,7744
2019-01-31,"24014","VA","Roanoke","Roanoke City","Roanoke",5737,1104,0.0269767441860465,0.0909090909090909,0.0770731707317073,7072
2019-01-31,"19014","PA","Philadelphia-Camden-Wilmington","Delaware County","Aston",5738,1677,-0.00945067926757236,-0.0323139065204847,0.0108499095840868,7897
2019-01-31,"60419","IL","Chicago-Naperville-Elgin","Cook County","Dolton",5739,1392,0.0101596516690856,0.0349442379182156,0.0311111111111111,7971
2019-01-31,"80905","CO","Colorado Springs","El Paso County","Colorado Springs",5740,1402,0.0108147080028839,0.0362158167036216,0.03240058910162,5567
2019-01-31,"97103","OR","Astoria","Clatsop County","Astoria",5741,1496,0.00605245460659045,0.0281786941580756,0.00808625336927224,6234
2019-01-31,"46818","IN","Fort Wayne","Allen County","Fort Wayne",5742,1333,0.0121488230827639,0.0438527799530149,0.0309358081979892,5432
2019-01-31,"74145","OK","Tulsa","Tulsa County","Tulsa",5743,1052,0.00477554918815664,0.020368574199806,-0.0195712954333644,5457
2019-01-31,"33711","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",5744,1288,0.0125786163522013,0.042914979757085,0.0715474209650582,8502
2019-01-31,"37745","TN","Greeneville","Greene County","Greeneville",5745,872,0.0480769230769231,0.159574468085106,0.161118508655127,10474
2019-01-31,"14218","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County","Lackawanna",5746,1087,-0.000919117647058823,0,-0.0198376916140667,5482
2019-01-31,"19605","PA","Reading","Berks County","Muhlenberg",5747,1259,0.0128720836685438,0.0422185430463576,0.0072,5924
2019-01-31,"48202","MI","Detroit-Warren-Dearborn","Wayne County","Detroit",5748,819,0.0123609394313968,0.0353982300884956,0.0340909090909091,5857
2019-01-31,"61101","IL","Rockford","Winnebago County","Rockford",5749,757,0.00531208499335989,0.0106809078771696,0.0133868808567604,6681
2019-01-31,"68504","NE","Lincoln","Lancaster County","Lincoln",5750,1116,-0.0106382978723404,-0.0193321616871705,0.0173199635369189,3758
2019-01-31,"94702","CA","San Francisco-Oakland-Hayward","Alameda County","Berkeley",5751,3389,0.00414814814814815,0.0119438638399522,0.0174121885319724,4940
2019-01-31,"80528","CO","Fort Collins","Larimer County","Fort Collins",5752,2059,-0.0081888246628131,-0.0319699106723084,0.0073385518590998,6727
2019-01-31,"13206","NY","Syracuse","Onondaga County","Syracuse",5753,1188,0.00934579439252336,0.0250215703192407,0.0421052631578947,5337
2019-01-31,"53005","WI","Milwaukee-Waukesha-West Allis","Waukesha County","Brookfield",5754,2015,-0.00689995071463775,-0.0151515151515152,0.0827512090274046,7497
2019-01-31,"08028","NJ","Philadelphia-Camden-Wilmington","Gloucester County","Glassboro",5755,1964,-0.00757958564931784,-0.0223992035838726,0.0192008303061754,5771
2019-01-31,"79414","TX","Lubbock","Lubbock County","Lubbock",5756,1039,0.0087378640776699,0.0328031809145129,0.0196270853778214,4678
2019-01-31,"06032","CT","Hartford-West Hartford-East Hartford","Hartford County","Farmington",5757,1977,0.00457317073170732,0.0180226570545829,-0.0105105105105105,7214
2019-01-31,"14456","NY","Rochester","Ontario County","Geneva",5758,1194,0.00336134453781513,0.00505050505050505,0.0257731958762887,5828
2019-01-31,"32206","FL","Jacksonville","Duval County","Jacksonville",5759,869,0.00812064965197216,0.0308422301304864,0.0469879518072289,6464
2019-01-31,"49829","MI","Escanaba","Delta County","Escanaba",5760,896,0.0124293785310734,0.047953216374269,0.0491803278688525,9533
2019-01-31,"50125","IA","Des Moines-West Des Moines","Warren County","Indianola",5761,1288,0.0165745856353591,0.0574712643678161,0.0454545454545455,6661
2019-01-31,"73139","OK","Oklahoma City","Oklahoma County","Oklahoma City",5762,992,0,0.00100908173562059,0.00404858299595142,4761
2019-01-31,"48912","MI","Lansing-East Lansing","Ingham County","Lansing",5763,1016,0.0252270433905146,0.0661070304302204,0.205219454329775,5357
2019-01-31,"27501","NC","Dunn","Harnett County","Angier",5764,1199,0.00502933780385583,0.0178268251273345,0.0398959236773634,4746
2019-01-31,"04102","ME","Portland-South Portland","Cumberland County","Portland",5765,1864,0.0253025302530253,0.0780798149219202,0.0135943447525829,5629
2019-01-31,"33037","FL","Key West","Monroe County","Key Largo",5766,3280,0.0142238713667285,0.0516191086886823,0.0882548108825481,8975
2019-01-31,"84040","UT","Ogden-Clearfield","Davis County","Layton",5767,1706,0.00648967551622419,0.0118623962040332,0.0339393939393939,7715
2019-01-31,"44223","OH","Akron","Summit County","Cuyahoga Falls",5768,1214,0.0150501672240803,0.0510822510822511,0.019311502938707,7198
2019-01-31,"68130","NE","Omaha-Council Bluffs","Douglas County","Omaha",5769,1985,0.0101781170483461,0.041994750656168,0.00252525252525253,12056
2019-01-31,"53022","WI","Milwaukee-Waukesha-West Allis","Washington County","Germantown",5770,1529,0.00857519788918206,0.0331081081081081,-0.0963356973995272,6728
2019-01-31,"98075","WA","Seattle-Tacoma-Bellevue","King County","Sammamish",5771,3151,-0.00755905511811024,-0.0156201187129022,-0.0295657530027718,7964
2019-01-31,"11423","NY","New York-Newark-Jersey City","Queens County","New York",5772,2330,0.0196936542669584,0.0576486609169315,0.0378619153674833,6373
2019-01-31,"60502","IL","Chicago-Naperville-Elgin","Kane County","Aurora",5773,1838,-0.00217155266015201,-0.00271296798697775,-0.00755939524838013,8125
2019-01-31,"70582","LA","Lafayette","Saint Martin Parish","Saint Martinville",5774,1143,0.00971731448763251,0.0343891402714932,0,4397
2019-01-31,"80109","CO","Denver-Aurora-Lakewood","Douglas County","Castle Rock",5775,2402,-0.00455864069622876,-0.0139573070607553,0.0199575371549894,7239
2019-01-31,"33431","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Boca Raton",5776,2452,0.00327332242225859,0.0115511551155116,0.000816326530612245,9031
2019-01-31,"79065","TX","Pampa","Gray County","Pampa",5777,991,-0.00402010050251256,-0.00701402805611222,-0.00800800800800801,5814
2019-01-31,"11563","NY","New York-Newark-Jersey City","Nassau County","Lynbrook",5778,2900,0.000690131124913734,0.00834492350486787,0,6587
2019-01-31,"76135","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",5779,1450,0.00904662491301322,0.0327635327635328,0.0254596888260255,6226
2019-01-31,"29671","SC","Greenville-Anderson-Mauldin","Pickens County","Pickens",5780,1038,-0.0104861773117255,-0.0299065420560748,-0.0161137440758294,6242
2019-01-31,"28716","NC","Asheville","Haywood County","Canton",5781,1198,0.00167224080267559,0.00672268907563025,0.104147465437788,6391
2019-01-31,"44314","OH","Akron","Summit County","Akron",5782,725,0,0.00554785020804438,0.0327635327635328,7434
2019-01-31,"23221","VA","Richmond","Richmond City","Richmond",5783,1682,0.0138637733574442,0.0453697949036669,0.0473225404732254,5806
2019-01-31,"38133","TN","Memphis","Shelby County","Bartlett",5784,1250,0.00240577385725742,0.00887812752219532,0.0146103896103896,6823
2019-01-31,"98053","WA","Seattle-Tacoma-Bellevue","King County","Redmond",5785,2772,0.00471185212033345,0.0131578947368421,-0.0114122681883024,7937
2019-01-31,"01581","MA","Worcester","Worcester County","Westborough",5786,2480,0.0056772100567721,0.0155610155610156,0.0172272354388843,5430
2019-01-31,"19023","PA","Philadelphia-Camden-Wilmington","Delaware County","Darby",5787,1186,0.00423370025402202,0.0197764402407567,0.031304347826087,7228
2019-01-31,"95519","CA","Eureka-Arcata-Fortuna","Humboldt County","McKinleyville",5788,1686,0.0181159420289855,0.0745697896749522,0.191519434628975,4333
2019-01-31,"97415","OR","Brookings","Curry County","Brookings",5789,1587,0.0101845957988542,0.0338762214983713,0.0127632418634333,4721
2019-01-31,"22303","VA","Washington-Arlington-Alexandria","Fairfax County","Huntington",5790,2078,0.0111922141119221,0.0364089775561097,0.0364089775561097,4958
2019-01-31,"49093","MI","Sturgis","Saint Joseph County","Three Rivers",5791,1027,-0.00772946859903382,-0.0162835249042146,0.0158259149357072,7175
2019-01-31,"13790","NY","Binghamton","Broome County","Johnson City",5792,1100,-0.0308370044052863,-0.0376202974628171,0.0556621880998081,5645
2019-01-31,"99515","AK","Anchorage","Anchorage Borough","Anchorage",5793,2038,0.0034465780403742,0.0149402390438247,0.019,7383
2019-01-31,"32805","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",5794,1223,0.0183180682764363,0.0570440795159896,0.0765845070422535,5721
2019-01-31,"60045","IL","Chicago-Naperville-Elgin","Lake County","Lake Forest",5795,4402,0.00686184812442818,0.0213457076566125,-0.0306099977978419,7741
2019-01-31,"48393","MI","Detroit-Warren-Dearborn","Oakland County","Wixom",5796,1823,0.000548847420417124,0.00941306755260244,-0.0188374596340151,3616
2019-01-31,"32305","FL","Tallahassee","Leon County","Tallahassee",5797,950,0.00529100529100529,0.027027027027027,0.0579064587973274,4143
2019-01-31,"08057","NJ","Philadelphia-Camden-Wilmington","Burlington County","Moorestown-Lenola",5798,2718,0.00147383935151069,0.0111607142857143,-0.0275491949910555,7027
2019-01-31,"76082","TX","Dallas-Fort Worth-Arlington","Parker County","Springtown",5799,1340,-0.00519673348181143,-0.00593471810089021,0.000746825989544436,4693
