"RegionName","City","State","Metro","CountyName","SizeRank","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01"
"02145","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0053587489269,1.02093572690415,1.01597208640835,0.85171568627451,0.85397096498719,0.86446434084594,0.905387052965143,0.920653907496013,0.872021789496836,0.86446434084594,0.864724679616579,0.89961413024258,0.925354719309068,0.97020097020097,1.09104500352334,1.19601328903654,1.18176681324379,1.15629984051037,0.984641426473385,0.99668752082802,0.881534178781318
"47408","Bloomington","IN","Bloomington","Monroe County",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88406491597981,1.68625003543127,1.84018567639257,1.86170212765957,1.88707729468599,1.78125,1.61579987281407,1.70454545454545,1.63309744148067,1.7724818112307,1.7724818112307,1.88707729468599,1.81710432509506,1.82893152927581,1.828125,1.78571428571429,1.7898930242924
"02144","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93837973099781,0.943846689721648,1.10523977258439,1.05633802816901,0.953591862682772,1.05328707847914,1.02160328566776,1.19704377952365,1.08794197642792,1.00644122383253,1.04873534855028,1.01719853097169,1.02972959388822,1.1179455543374,1.301846805934,1.26480418864352,1.16353998171461,1.08843957784596,1.02585462565105,1.01674482934528,0.999766380482758,1.08111906014086,1.0964591236344,1.11019736842105,1.09090909090909,1.20344075293319,1.31190554280092,1.32455343627006,1.27064803049555,1.27862554047246,1.16760271947975,1.08227426707889,1.05293945598128,1.11687275628241,1.14018775597342,0.993377483443709
"90210","Beverly Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3930373618522,4.5303920065093,4.86842105263158,4.94688490047927,5.14775144837734,5.43657405406775,5.13388937664618,5.11152416356877,5.39160045402951,5.51501781774987,5.32051224914543,5.55637872277374,5.55637872277374,5.77190957190957,5.720152537401,5.44077134986226,5.70218312153796,5.7111433938386,5.75053918044572,5.92801655039066,5.77190957190957,5.46262386425956,5.45774417386751,5.39495620583259,5.39495620583259
"11968","Southampton","NY","New York-Newark-Jersey City","Suffolk County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7083333333333,16.7619047619048,16.7333333333333,16.6389811738649,15.5731922398589,14.6472287261574,15.8730158730159,16,14.1705167380991,14.5833333333333,14.4927536231884,13.7969557975338,14.0394638868206,14.610284343287,13,12.71495426505,13.1265664160401,13,14.1301899349818,13.8263330311342,13.7268424305461,13.7805742644452,13.7362637362637
"11963","Sag Harbor","NY","New York-Newark-Jersey City","Suffolk County",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6666666666667,19.6428571428571,19.4285714285714,16.6666666666667,14.6327404479578,13.75,12.9873820975701,13.9402173913043,14.1176470588235,14.4822592324403,13.75,13,13,14.0178571428571,12.8624567092405,13.0434782608696,12.8314892869687,12.8824476650564,12.8697952610996,12.8424657534247,13.3053221288515,14.2857142857143,13,12.8205128205128,13.2702200649718
"11978","Westhampton Beach","NY","New York-Newark-Jersey City","Suffolk County",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,10.7692307692308,12.1407304485907,11.3636363636364,11.3636363636364,11.3636363636364,9.52380952380952,10.718881490257,11.3636363636364,10.8571428571429,11.7924528301887,13.4345794392523,11.7295597484277
"11976","Water Mill","NY","New York-Newark-Jersey City","Suffolk County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3823529411765,16.923337282112,16.1666666666667,14.8810841932769,14.3575017946877,16.2922885572139,17.5837815473728,16.6941846393426,16.985229415462,17.4585574403531,17.4585574403531,16.015389547932,16.5499039351737,15.625,15.0602409638554,15.0616587986289,14.4444444444444,12.7620783956244,14.2857142857143,13.5294117647059,14.2857142857143,15
"11932","Bridgehampton","NY","New York-Newark-Jersey City","Suffolk County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8863636363636,19.665404040404,17.2727272727273,16.969696969697,16.6666666666667,16.6666666666667,16.6666666666667,16,15,15.6828703703704,15.6696428571429,15.6696428571429,16.2331081081081,16.6555703506436,16.25,16,14.0512820512821,14.5559203326767,15.2948781088402,13.8888888888889,14.1666666666667,15.4705364700192,15.7142857142857,16,15
"11962","Sagaponack","NY","New York-Newark-Jersey City","Suffolk County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2307692307692,17.1428571428571,18.5714285714286,17.979797979798,16.6666666666667,16.6666666666667,15.1103500761035,16.6666666666667,16.25,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,17,17.9529694167852,17.0714285714286,16.7832167832168,16.7832167832168,18.0555555555556,17.1428571428571,16,16.7832167832168,16.7832167832168,17.7777777777778,17.6470588235294
