"","Latitude","Longitude","Location"
"551088",NA,NA,""
"551104",NA,NA,""
"551161",NA,NA,""
"551197",41.900563895,-87.630568743,"(41.900563895, -87.630568743)"
"551283",41.961912111,-87.704599916,"(41.961912111, -87.704599916)"
"551334",41.895002822,-87.621454706,"(41.895002822, -87.621454706)"
"551676",41.746399622,-87.624406961,"(41.746399622, -87.624406961)"
"551911",41.740836656,-87.638743647,"(41.740836656, -87.638743647)"
"551984",41.717068527,-87.535280506,"(41.717068527, -87.535280506)"
"552176",41.756707398,-87.566327248,"(41.756707398, -87.566327248)"
"552188",41.754988046,-87.559974389,"(41.754988046, -87.559974389)"
"552537",41.925226238,-87.662683065,"(41.925226238, -87.662683065)"
"552659",41.780782496,-87.638712365,"(41.780782496, -87.638712365)"
"552959",41.899945921,-87.627798561,"(41.899945921, -87.627798561)"
"553126",41.978726667,-87.657881541,"(41.978726667, -87.657881541)"
"553290",NA,NA,""
"553292",NA,NA,""
"553312",41.782359005,-87.718896562,"(41.782359005, -87.718896562)"
"553314",41.936841724,-87.723050227,"(41.936841724, -87.723050227)"
"553555",41.745887581,-87.596669219,"(41.745887581, -87.596669219)"
"554111",41.776728218,-87.659283088,"(41.776728218, -87.659283088)"
"554352",41.758579621,-87.562727773,"(41.758579621, -87.562727773)"
"554401",41.884611296,-87.731479824,"(41.884611296, -87.731479824)"
"554436",41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
"554486",41.802414257,-87.658731539,"(41.802414257, -87.658731539)"
"554489",41.796752539,-87.669521519,"(41.796752539, -87.669521519)"
"554512",41.761616812,-87.716191541,"(41.761616812, -87.716191541)"
"554542",41.92852407,-87.690871505,"(41.92852407, -87.690871505)"
"554579",41.813355201,-87.669955382,"(41.813355201, -87.669955382)"
"554580",41.741506005,-87.5891711,"(41.741506005, -87.5891711)"
"554690",41.896083132,-87.629765732,"(41.896083132, -87.629765732)"
"554770",41.934480709,-87.723381454,"(41.934480709, -87.723381454)"
"555262",41.90712916,-87.678085051,"(41.90712916, -87.678085051)"
"555759",41.675250511,-87.637007774,"(41.675250511, -87.637007774)"
"555774",41.87655044,-87.763563357,"(41.87655044, -87.763563357)"
"555882",41.759464944,-87.633308893,"(41.759464944, -87.633308893)"
"555988",41.871835247,-87.726488793,"(41.871835247, -87.726488793)"
"556411",41.721224132,-87.662013664,"(41.721224132, -87.662013664)"
"556907",41.656895901,-87.551982327,"(41.656895901, -87.551982327)"
"556972",41.953320595,-87.6658186,"(41.953320595, -87.6658186)"
"557006",NA,NA,""
"557013",41.758390054,-87.616098085,"(41.758390054, -87.616098085)"
"557018",NA,NA,""
"557070",41.719126283,-87.617706981,"(41.719126283, -87.617706981)"
"557079",41.844163333,-87.730886486,"(41.844163333, -87.730886486)"
"557246",41.871648038,-87.723784586,"(41.871648038, -87.723784586)"
"557251",41.917941964,-87.697212879,"(41.917941964, -87.697212879)"
"557270",41.911184292,-87.804013487,"(41.911184292, -87.804013487)"
"557387",41.807187007,-87.611401975,"(41.807187007, -87.611401975)"
"557388",41.832800977,-87.611235305,"(41.832800977, -87.611235305)"
"557483",41.751962176,-87.549203314,"(41.751962176, -87.549203314)"
"558099",42.003535028,-87.680319747,"(42.003535028, -87.680319747)"
"558122",41.936630445,-87.708766211,"(41.936630445, -87.708766211)"
"558149",41.916043916,-87.721631784,"(41.916043916, -87.721631784)"
"558227",41.947485405,-87.656741053,"(41.947485405, -87.656741053)"
"558263",NA,NA,""
"558268",41.761539675,-87.598165269,"(41.761539675, -87.598165269)"
"558300",NA,NA,""
"558306",41.762075613,-87.691735556,"(41.762075613, -87.691735556)"
"558308",41.867290925,-87.636128242,"(41.867290925, -87.636128242)"
"558353",41.897819723,-87.765501067,"(41.897819723, -87.765501067)"
"558577",41.764017167,-87.662656415,"(41.764017167, -87.662656415)"
"558831",41.744079561,-87.717517437,"(41.744079561, -87.717517437)"
"559079",41.934327518,-87.640282945,"(41.934327518, -87.640282945)"
"559282",41.816923252,-87.688352672,"(41.816923252, -87.688352672)"
"559519",41.759327879,-87.636946254,"(41.759327879, -87.636946254)"
"559618",41.961387612,-87.654887983,"(41.961387612, -87.654887983)"
"559631",41.909498816,-87.756066167,"(41.909498816, -87.756066167)"
"559822",41.865825285,-87.677556121,"(41.865825285, -87.677556121)"
"560552",41.873760261,-87.699795456,"(41.873760261, -87.699795456)"
"560563",41.897924657,-87.736937971,"(41.897924657, -87.736937971)"
"560564",41.905530504,-87.710355165,"(41.905530504, -87.710355165)"
"560568",41.778793876,-87.660551996,"(41.778793876, -87.660551996)"
"560658",41.825155197,-87.620420208,"(41.825155197, -87.620420208)"
"560719",41.903260221,-87.746138,"(41.903260221, -87.746138)"
"560878",41.68995741,-87.637460623,"(41.68995741, -87.637460623)"
"561115",41.78408837,-87.654615414,"(41.78408837, -87.654615414)"
"561316",41.896120786,-87.736763758,"(41.896120786, -87.736763758)"
"561588",41.872274452,-87.764581664,"(41.872274452, -87.764581664)"
"561764",NA,NA,""
"561780",41.753386022,-87.668370667,"(41.753386022, -87.668370667)"
"561847",NA,NA,""
"561852",NA,NA,""
"561873",41.951118974,-87.717738011,"(41.951118974, -87.717738011)"
"561894",41.651338508,-87.544735037,"(41.651338508, -87.544735037)"
"561897",41.962191803,-87.660975587,"(41.962191803, -87.660975587)"
"561904",41.855863796,-87.722370768,"(41.855863796, -87.722370768)"
"561985",41.79238986,-87.62240425,"(41.79238986, -87.62240425)"
"562101",41.808126189,-87.667383061,"(41.808126189, -87.667383061)"
"562549",41.955149292,-87.675030948,"(41.955149292, -87.675030948)"
"562550",41.888638298,-87.719777899,"(41.888638298, -87.719777899)"
"562768",41.936335635,-87.650710119,"(41.936335635, -87.650710119)"
"562770",41.848105118,-87.698965922,"(41.848105118, -87.698965922)"
"562828",41.884871908,-87.752784467,"(41.884871908, -87.752784467)"
"562842",41.836938057,-87.721097637,"(41.836938057, -87.721097637)"
"562855",41.702110528,-87.563219289,"(41.702110528, -87.563219289)"
"562857",NA,NA,""
"563142",41.783985229,-87.659471079,"(41.783985229, -87.659471079)"
"563174",41.893281677,-87.627596446,"(41.893281677, -87.627596446)"
"563240",41.863590598,-87.726317123,"(41.863590598, -87.726317123)"
"563443",41.82285704,-87.69092,"(41.82285704, -87.69092)"
"564119",41.781590211,-87.597851954,"(41.781590211, -87.597851954)"
"564179",NA,NA,""
"564220",41.932812441,-87.644341969,"(41.932812441, -87.644341969)"
"564226",41.814880306,-87.613325844,"(41.814880306, -87.613325844)"
"564308",41.8804407,-87.749684919,"(41.8804407, -87.749684919)"
"564403",41.671588624,-87.644137071,"(41.671588624, -87.644137071)"
"564406",41.763290191,-87.590008065,"(41.763290191, -87.590008065)"
"565023",41.747549227,-87.556457791,"(41.747549227, -87.556457791)"
"565331",NA,NA,""
"565376",41.750872743,-87.561368735,"(41.750872743, -87.561368735)"
"565453",41.876200619,-87.723759687,"(41.876200619, -87.723759687)"
"565467",41.938171673,-87.72493039,"(41.938171673, -87.72493039)"
"565564",41.830450306,-87.61932306,"(41.830450306, -87.61932306)"
"566089",41.780328363,-87.717896689,"(41.780328363, -87.717896689)"
"566125",41.760451336,-87.65780409,"(41.760451336, -87.65780409)"
"566177",41.67550558,-87.644267325,"(41.67550558, -87.644267325)"
"566409",NA,NA,""
"566582",41.801895518,-87.58769156,"(41.801895518, -87.58769156)"
"566609",41.854896434,-87.648199814,"(41.854896434, -87.648199814)"
"566847",41.895549905,-87.706859996,"(41.895549905, -87.706859996)"
"567212",41.990436371,-87.778811206,"(41.990436371, -87.778811206)"
"567316",41.94360281,-87.650331196,"(41.94360281, -87.650331196)"
"567414",41.975151721,-87.698898226,"(41.975151721, -87.698898226)"
"568267",41.815933131,-87.624642127,"(41.815933131, -87.624642127)"
"568303",41.785234578,-87.606034635,"(41.785234578, -87.606034635)"
"568612",41.865541907,-87.768294247,"(41.865541907, -87.768294247)"
"568870",41.679413382,-87.641959693,"(41.679413382, -87.641959693)"
"568902",41.70742526,-87.606893983,"(41.70742526, -87.606893983)"
"569134",41.880930121,-87.709665123,"(41.880930121, -87.709665123)"
"569371",41.97043926,-87.650011483,"(41.97043926, -87.650011483)"
"569374",41.777601657,-87.605867915,"(41.777601657, -87.605867915)"
"569657",NA,NA,""
"569677",41.760133366,-87.675844081,"(41.760133366, -87.675844081)"
"569678",41.690380924,-87.655517141,"(41.690380924, -87.655517141)"
"569699",NA,NA,""
"569735",41.899592611,-87.723768679,"(41.899592611, -87.723768679)"
"569736",41.907575523,-87.764951738,"(41.907575523, -87.764951738)"
"570019",41.906423105,-87.763323532,"(41.906423105, -87.763323532)"
"570037",41.97043926,-87.650011483,"(41.97043926, -87.650011483)"
"570064",41.874750154,-87.762999204,"(41.874750154, -87.762999204)"
"570322",41.954535555,-87.651221802,"(41.954535555, -87.651221802)"
"570619",41.892628411,-87.63115524,"(41.892628411, -87.63115524)"
"570720",41.880735492,-87.628568091,"(41.880735492, -87.628568091)"
"570881",41.749899475,-87.663426378,"(41.749899475, -87.663426378)"
"570882",41.828444459,-87.64360933,"(41.828444459, -87.64360933)"
"570950",41.855524939,-87.6978538,"(41.855524939, -87.6978538)"
"571700",41.722383615,-87.581996008,"(41.722383615, -87.581996008)"
"571780",41.927865502,-87.750002501,"(41.927865502, -87.750002501)"
"571791",41.812024774,-87.640755579,"(41.812024774, -87.640755579)"
"572029",NA,NA,""
"572032",NA,NA,""
"572034",NA,NA,""
"572037",NA,NA,""
"572050",NA,NA,""
"572068",NA,NA,""
"572093",41.890551663,-87.723502064,"(41.890551663, -87.723502064)"
"572323",41.95488231,-87.662567089,"(41.95488231, -87.662567089)"
"572367",41.877780501,-87.745181593,"(41.877780501, -87.745181593)"
"572590",41.923257558,-87.703689787,"(41.923257558, -87.703689787)"
"572613",42.022525676,-87.672326954,"(42.022525676, -87.672326954)"
"572651",41.720090591,-87.677193804,"(41.720090591, -87.677193804)"
"572798",41.972843435,-87.671127232,"(41.972843435, -87.671127232)"
"572884",41.845267108,-87.626953617,"(41.845267108, -87.626953617)"
"572909",41.865575173,-87.733721646,"(41.865575173, -87.733721646)"
"572932",41.87413151,-87.743210271,"(41.87413151, -87.743210271)"
"572961",41.89724409,-87.62978972,"(41.89724409, -87.62978972)"
"573248",NA,NA,""
"573288",41.985610724,-87.663307609,"(41.985610724, -87.663307609)"
"573434",41.916190641,-87.726528043,"(41.916190641, -87.726528043)"
"573613",41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
"573866",41.748986942,-87.708470252,"(41.748986942, -87.708470252)"
"574370",NA,NA,""
"574402",41.900949562,-87.752069496,"(41.900949562, -87.752069496)"
"574429",41.931668572,-87.794270639,"(41.931668572, -87.794270639)"
"574592",41.820202826,-87.694274011,"(41.820202826, -87.694274011)"
"574642",41.980039853,-87.655800725,"(41.980039853, -87.655800725)"
"574816",41.893645286,-87.714430029,"(41.893645286, -87.714430029)"
"575157",41.771447416,-87.685868399,"(41.771447416, -87.685868399)"
"575384",41.807191696,-87.60432284,"(41.807191696, -87.60432284)"
"575391",41.946458094,-87.764316098,"(41.946458094, -87.764316098)"
"575510",41.917262274,-87.718533801,"(41.917262274, -87.718533801)"
"575519",41.763509311,-87.675923245,"(41.763509311, -87.675923245)"
"575576",41.878561061,-87.748101027,"(41.878561061, -87.748101027)"
"575617",41.654704673,-87.610509241,"(41.654704673, -87.610509241)"
"575863",41.872274452,-87.764581664,"(41.872274452, -87.764581664)"
"576269",41.771497263,-87.670071578,"(41.771497263, -87.670071578)"
"576497",41.7678792,-87.683327303,"(41.7678792, -87.683327303)"
"576508",41.936108254,-87.664296457,"(41.936108254, -87.664296457)"
"576570",41.920993186,-87.787808968,"(41.920993186, -87.787808968)"
"576614",NA,NA,""
"576702",41.988083216,-87.656752717,"(41.988083216, -87.656752717)"
"576713",41.798652448,-87.674438283,"(41.798652448, -87.674438283)"
"576973",41.859379458,-87.666194455,"(41.859379458, -87.666194455)"
"576983",41.796366956,-87.617644147,"(41.796366956, -87.617644147)"
"577284",41.761931207,-87.582326542,"(41.761931207, -87.582326542)"
"577386",41.777408581,-87.636252076,"(41.777408581, -87.636252076)"
"577670",41.934981269,-87.762007165,"(41.934981269, -87.762007165)"
"577698",41.912831524,-87.642021866,"(41.912831524, -87.642021866)"
"577841",41.956031266,-87.72033043,"(41.956031266, -87.72033043)"
"577865",41.906543587,-87.682242214,"(41.906543587, -87.682242214)"
"578050",41.783419559,-87.61327461,"(41.783419559, -87.61327461)"
"578335",41.937817166,-87.776194655,"(41.937817166, -87.776194655)"
"578498",41.915848554,-87.731399524,"(41.915848554, -87.731399524)"
"578499",41.925423264,-87.70931282,"(41.925423264, -87.70931282)"
"578521",41.982224277,-87.693594288,"(41.982224277, -87.693594288)"
"578696",41.938045457,-87.834808319,"(41.938045457, -87.834808319)"
"578704",41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
"578726",41.798037251,-87.747279247,"(41.798037251, -87.747279247)"
"578987",41.876614821,-87.651030247,"(41.876614821, -87.651030247)"
"579095",41.766382774,-87.656576211,"(41.766382774, -87.656576211)"
"579148",41.769633102,-87.659093433,"(41.769633102, -87.659093433)"
"579242",41.886643019,-87.763407584,"(41.886643019, -87.763407584)"
"579276",41.791628817,-87.643872137,"(41.791628817, -87.643872137)"
"579900",NA,NA,""
"579927",NA,NA,""
"579944",41.792336877,-87.782109801,"(41.792336877, -87.782109801)"
"580076",41.870504551,-87.741260996,"(41.870504551, -87.741260996)"
"580291",41.958457273,-87.652187364,"(41.958457273, -87.652187364)"
"580599",41.762588707,-87.666182726,"(41.762588707, -87.666182726)"
"580841",41.749267369,-87.706045214,"(41.749267369, -87.706045214)"
"580916",41.876795906,-87.745297106,"(41.876795906, -87.745297106)"
"580948",41.865812242,-87.717841156,"(41.865812242, -87.717841156)"
"581009",41.830611847,-87.623247369,"(41.830611847, -87.623247369)"
"581026",41.85635485,-87.619119418,"(41.85635485, -87.619119418)"
"581100",41.876671946,-87.753842755,"(41.876671946, -87.753842755)"
"581198",41.823755781,-87.606868273,"(41.823755781, -87.606868273)"
"581281",41.989362926,-87.693280042,"(41.989362926, -87.693280042)"
"581790",41.916224008,-87.692266146,"(41.916224008, -87.692266146)"
"581850",41.797999294,-87.67731288,"(41.797999294, -87.67731288)"
"581941",41.896824725,-87.617878965,"(41.896824725, -87.617878965)"
"582085",41.966147933,-87.666920192,"(41.966147933, -87.666920192)"
"582179",41.770905377,-87.571539593,"(41.770905377, -87.571539593)"
"582461",41.931519614,-87.806520829,"(41.931519614, -87.806520829)"
"582565",41.902579169,-87.755783201,"(41.902579169, -87.755783201)"
"582573",41.870210969,-87.73544433,"(41.870210969, -87.73544433)"
"582592",42.010369136,-87.664306253,"(42.010369136, -87.664306253)"
"582618",41.877527573,-87.758094488,"(41.877527573, -87.758094488)"
"583256",41.704620634,-87.622262356,"(41.704620634, -87.622262356)"
"583390",41.885393253,-87.663547848,"(41.885393253, -87.663547848)"
"583490",NA,NA,""
"583523",NA,NA,""
"583548",41.756714109,-87.586085395,"(41.756714109, -87.586085395)"
"583571",41.899772861,-87.696801849,"(41.899772861, -87.696801849)"
"583631",41.721081054,-87.671886997,"(41.721081054, -87.671886997)"
"583749",41.744236279,-87.550308681,"(41.744236279, -87.550308681)"
"583972",41.779808274,-87.602873227,"(41.779808274, -87.602873227)"
"584598",41.884472382,-87.633378182,"(41.884472382, -87.633378182)"
"584601",41.891533857,-87.677638462,"(41.891533857, -87.677638462)"
"584608",41.886337253,-87.620687893,"(41.886337253, -87.620687893)"
"584617",41.894777696,-87.770791335,"(41.894777696, -87.770791335)"
"584852",41.922541778,-87.658364217,"(41.922541778, -87.658364217)"
"584987",41.990447044,-87.698746362,"(41.990447044, -87.698746362)"
"585071",41.879148115,-87.740567984,"(41.879148115, -87.740567984)"
"585234",41.894356751,-87.724832191,"(41.894356751, -87.724832191)"
"585688",41.941592322,-87.727261298,"(41.941592322, -87.727261298)"
"585775",41.853676611,-87.622239838,"(41.853676611, -87.622239838)"
"585800",41.915480588,-87.753212582,"(41.915480588, -87.753212582)"
"585908",NA,NA,""
"585922",41.772114763,-87.670552785,"(41.772114763, -87.670552785)"
"585924",41.872969906,-87.686989083,"(41.872969906, -87.686989083)"
"586122",41.943597155,-87.73593543,"(41.943597155, -87.73593543)"
"586136",41.890011876,-87.711883222,"(41.890011876, -87.711883222)"
"586989",41.756060294,-87.647126322,"(41.756060294, -87.647126322)"
"587121",41.83713042,-87.641387686,"(41.83713042, -87.641387686)"
"587150",NA,NA,""
"587165",NA,NA,""
"587402",41.942954172,-87.782413335,"(41.942954172, -87.782413335)"
"587426",41.888778301,-87.632512191,"(41.888778301, -87.632512191)"
"587502",41.800589133,-87.625856473,"(41.800589133, -87.625856473)"
"587593",41.793451603,-87.653640195,"(41.793451603, -87.653640195)"
"588374",41.847037522,-87.617703601,"(41.847037522, -87.617703601)"
"588382",41.673352016,-87.635747127,"(41.673352016, -87.635747127)"
"588568",41.952915022,-87.646834914,"(41.952915022, -87.646834914)"
"588665",NA,NA,""
"588684",NA,NA,""
"588716",NA,NA,""
"588741",NA,NA,""
"588747",41.9197963,-87.72908064,"(41.9197963, -87.72908064)"
"589147",41.894171604,-87.621500665,"(41.894171604, -87.621500665)"
"589200",41.765965901,-87.587048392,"(41.765965901, -87.587048392)"
"589211",41.874974798,-87.725475051,"(41.874974798, -87.725475051)"
"589312",41.982742067,-87.656592266,"(41.982742067, -87.656592266)"
"589336",41.874949231,-87.639606653,"(41.874949231, -87.639606653)"
"589443",41.776657573,-87.6726324,"(41.776657573, -87.6726324)"
"589958",NA,NA,""
"589965",NA,NA,""
"589967",NA,NA,""
"590004",NA,NA,""
"590011",NA,NA,""
"590078",41.990159786,-87.726830225,"(41.990159786, -87.726830225)"
"590888",41.995009162,-87.660420591,"(41.995009162, -87.660420591)"
"591029",41.758896683,-87.574492818,"(41.758896683, -87.574492818)"
"591286",41.967683085,-87.762906448,"(41.967683085, -87.762906448)"
"591469",NA,NA,""
"591473",41.943339536,-87.669069134,"(41.943339536, -87.669069134)"
"591474",41.933917155,-87.694437434,"(41.933917155, -87.694437434)"
"591475",41.876227537,-87.721596698,"(41.876227537, -87.721596698)"
"591480",NA,NA,""
"591489",41.772382712,-87.61865868,"(41.772382712, -87.61865868)"
"591523",41.915187259,-87.775425225,"(41.915187259, -87.775425225)"
"591679",41.93693153,-87.752533067,"(41.93693153, -87.752533067)"
"591702",41.973336895,-87.653205626,"(41.973336895, -87.653205626)"
"592390",41.880518571,-87.743441605,"(41.880518571, -87.743441605)"
"592527",41.770913736,-87.589568135,"(41.770913736, -87.589568135)"
"592999",NA,NA,""
"593189",41.853906605,-87.681829326,"(41.853906605, -87.681829326)"
"593231",41.936335635,-87.650710119,"(41.936335635, -87.650710119)"
"593531",41.968605178,-87.689733487,"(41.968605178, -87.689733487)"
"593542",41.792012424,-87.798229342,"(41.792012424, -87.798229342)"
"593577",41.86998618,-87.728676148,"(41.86998618, -87.728676148)"
"594022",41.898688787,-87.620201629,"(41.898688787, -87.620201629)"
"594119",41.745910678,-87.553996731,"(41.745910678, -87.553996731)"
"594383",41.710438552,-87.623586297,"(41.710438552, -87.623586297)"
"594567",41.961336068,-87.64989918,"(41.961336068, -87.64989918)"
"594846",41.729803615,-87.661671563,"(41.729803615, -87.661671563)"
"595315",41.710438552,-87.623586297,"(41.710438552, -87.623586297)"
"595384",41.810876135,-87.712490987,"(41.810876135, -87.712490987)"
"595490",41.998072486,-87.670939306,"(41.998072486, -87.670939306)"
"595607",41.879925134,-87.681877229,"(41.879925134, -87.681877229)"
"595769",41.849220554,-87.62857278,"(41.849220554, -87.62857278)"
"596294",41.878568917,-87.720667382,"(41.878568917, -87.720667382)"
"596314",41.781374962,-87.617209584,"(41.781374962, -87.617209584)"
"596436",41.8634377,-87.723873589,"(41.8634377, -87.723873589)"
"596515",41.78701723,-87.645505595,"(41.78701723, -87.645505595)"
"596869",41.883135124,-87.744761589,"(41.883135124, -87.744761589)"
"596894",41.861678756,-87.642000459,"(41.861678756, -87.642000459)"
"596972",41.777696923,-87.613147985,"(41.777696923, -87.613147985)"
"596984",42.009172369,-87.662843312,"(42.009172369, -87.662843312)"
"597007",NA,NA,""
"597154",41.899235024,-87.622436193,"(41.899235024, -87.622436193)"
"597361",42.013109225,-87.663604147,"(42.013109225, -87.663604147)"
"597714",42.002531689,-87.662416357,"(42.002531689, -87.662416357)"
"598415",41.966053999,-87.657890403,"(41.966053999, -87.657890403)"
"598618",42.003964388,-87.69370399,"(42.003964388, -87.69370399)"
"598635",41.944461138,-87.655321096,"(41.944461138, -87.655321096)"
"598659",41.780946398,-87.621995369,"(41.780946398, -87.621995369)"
"598788",41.752082728,-87.585816613,"(41.752082728, -87.585816613)"
"598840",NA,NA,""
"598858",41.784477269,-87.700136182,"(41.784477269, -87.700136182)"
"598873",41.99157427,-87.655431953,"(41.99157427, -87.655431953)"
"598939",41.873709176,-87.749169703,"(41.873709176, -87.749169703)"
"599323",41.775380274,-87.631698738,"(41.775380274, -87.631698738)"
"599357",41.687460782,-87.68839165,"(41.687460782, -87.68839165)"
"599576",41.852051628,-87.627069839,"(41.852051628, -87.627069839)"
"599601",41.785246261,-87.615747505,"(41.785246261, -87.615747505)"
"599951",41.876108306,-87.684860827,"(41.876108306, -87.684860827)"
"600409",41.851320311,-87.717422197,"(41.851320311, -87.717422197)"
"600457",41.883582151,-87.709360238,"(41.883582151, -87.709360238)"
"600492",41.875288057,-87.723999683,"(41.875288057, -87.723999683)"
"600509",41.721205526,-87.628654671,"(41.721205526, -87.628654671)"
"600596",41.990578816,-87.782749582,"(41.990578816, -87.782749582)"
"601057",41.818747091,-87.632421508,"(41.818747091, -87.632421508)"
"601295",41.729921632,-87.607083868,"(41.729921632, -87.607083868)"
"601381",41.860577113,-87.664977927,"(41.860577113, -87.664977927)"
"601401",41.894848727,-87.765707358,"(41.894848727, -87.765707358)"
"601502",41.890993626,-87.666269589,"(41.890993626, -87.666269589)"
"601541",41.84912495,-87.680659301,"(41.84912495, -87.680659301)"
"601586",41.885312381,-87.667573631,"(41.885312381, -87.667573631)"
"601635",41.885908101,-87.626289429,"(41.885908101, -87.626289429)"
"601749",NA,NA,""
"601750",NA,NA,""
"601751",NA,NA,""
"601816",NA,NA,""
"601843",41.750422098,-87.594249991,"(41.750422098, -87.594249991)"
"601865",41.997761078,-87.688052861,"(41.997761078, -87.688052861)"
"602132",41.872359113,-87.725397029,"(41.872359113, -87.725397029)"
"602156",41.745634782,-87.573443415,"(41.745634782, -87.573443415)"
"602567",41.803579912,-87.612535447,"(41.803579912, -87.612535447)"
"602587",41.89719624,-87.726755639,"(41.89719624, -87.726755639)"
"602869",41.885456468,-87.712397438,"(41.885456468, -87.712397438)"
"602916",41.891969016,-87.760532202,"(41.891969016, -87.760532202)"
"602990",41.980958608,-87.845455914,"(41.980958608, -87.845455914)"
"603002",41.710193137,-87.636850548,"(41.710193137, -87.636850548)"
"603028",41.866970666,-87.658313942,"(41.866970666, -87.658313942)"
"603314",NA,NA,""
"603321",41.756523865,-87.562686396,"(41.756523865, -87.562686396)"
"603490",41.999401728,-87.698815593,"(41.999401728, -87.698815593)"
"603503",41.792195498,-87.604958508,"(41.792195498, -87.604958508)"
"603527",41.757489661,-87.613861412,"(41.757489661, -87.613861412)"
"603715",41.756115887,-87.605326291,"(41.756115887, -87.605326291)"
"603716",41.745083371,-87.601372483,"(41.745083371, -87.601372483)"
"604307",41.887904127,-87.625554948,"(41.887904127, -87.625554948)"
"604538",41.652338894,-87.610049028,"(41.652338894, -87.610049028)"
"604694",41.846915953,-87.618894096,"(41.846915953, -87.618894096)"
"604902",41.946542477,-87.736084376,"(41.946542477, -87.736084376)"
"604948",41.808614751,-87.664091468,"(41.808614751, -87.664091468)"
"605218",41.738803526,-87.705582795,"(41.738803526, -87.705582795)"
"605460",41.979166391,-87.77325256,"(41.979166391, -87.77325256)"
"605697",41.68503052,-87.616785288,"(41.68503052, -87.616785288)"
"605759",41.769657589,-87.665163715,"(41.769657589, -87.665163715)"
"605834",41.735931109,-87.653642482,"(41.735931109, -87.653642482)"
"605835",41.975827666,-87.697567585,"(41.975827666, -87.697567585)"
"605968",41.65494367,-87.602302495,"(41.65494367, -87.602302495)"
"606008",41.791315192,-87.685221125,"(41.791315192, -87.685221125)"
"606116",41.945910991,-87.655474824,"(41.945910991, -87.655474824)"
"606236",41.904697747,-87.72392951,"(41.904697747, -87.72392951)"
"606726",41.82618602,-87.63139377,"(41.82618602, -87.63139377)"
"607021",41.875155116,-87.667906709,"(41.875155116, -87.667906709)"
"607837",41.9494693,-87.660447608,"(41.9494693, -87.660447608)"
"608032",41.89592276,-87.749492555,"(41.89592276, -87.749492555)"
"608467",NA,NA,""
"608551",41.892300375,-87.711339503,"(41.892300375, -87.711339503)"
"608891",41.736845408,-87.563643491,"(41.736845408, -87.563643491)"
"608961",41.810729022,-87.601726053,"(41.810729022, -87.601726053)"
"608973",41.75608935,-87.602874702,"(41.75608935, -87.602874702)"
"608986",41.874441638,-87.720681099,"(41.874441638, -87.720681099)"
"609694",41.774828612,-87.695721814,"(41.774828612, -87.695721814)"
"609874",41.806199375,-87.641782972,"(41.806199375, -87.641782972)"
"609883",NA,NA,""
"609917",NA,NA,""
"609921",NA,NA,""
"609936",NA,NA,""
"609937",NA,NA,""
"609972",NA,NA,""
"610000",41.890051565,-87.62891376,"(41.890051565, -87.62891376)"
"610009",41.903558474,-87.624864127,"(41.903558474, -87.624864127)"
"610021",41.879097968,-87.632283818,"(41.879097968, -87.632283818)"
"610247",41.780854459,-87.652105021,"(41.780854459, -87.652105021)"
"610581",41.996641802,-87.693508771,"(41.996641802, -87.693508771)"
"610722",41.783463557,-87.725339189,"(41.783463557, -87.725339189)"
"610875",41.826839247,-87.631408649,"(41.826839247, -87.631408649)"
"610895",41.993388727,-87.658318789,"(41.993388727, -87.658318789)"
"610919",41.759905419,-87.607874774,"(41.759905419, -87.607874774)"
"610962",41.768053069,-87.651767597,"(41.768053069, -87.651767597)"
"611036",41.880717554,-87.726331316,"(41.880717554, -87.726331316)"
"611037",41.795966227,-87.617633936,"(41.795966227, -87.617633936)"
"611334",41.915895138,-87.735062211,"(41.915895138, -87.735062211)"
"611368",41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
"611452",41.763575683,-87.606752128,"(41.763575683, -87.606752128)"
"611550",NA,NA,""
"611587",41.954881682,-87.669066936,"(41.954881682, -87.669066936)"
"611630",41.893741546,-87.704868606,"(41.893741546, -87.704868606)"
"611837",42.021813872,-87.670715024,"(42.021813872, -87.670715024)"
"611865",41.994828447,-87.699545256,"(41.994828447, -87.699545256)"
"612204",41.863624339,-87.723879158,"(41.863624339, -87.723879158)"
"612293",41.850331363,-87.677582263,"(41.850331363, -87.677582263)"
"612644",41.808069268,-87.70803582,"(41.808069268, -87.70803582)"
"612676",41.9216153,-87.629742525,"(41.9216153, -87.629742525)"
"612854",41.791071694,-87.676653786,"(41.791071694, -87.676653786)"
"612887",41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
"612942",NA,NA,""
"612943",NA,NA,""
"613078",41.954016661,-87.652105978,"(41.954016661, -87.652105978)"
"613187",41.727096769,-87.603034703,"(41.727096769, -87.603034703)"
"613203",NA,NA,""
"614059",41.893865641,-87.615113261,"(41.893865641, -87.615113261)"
"614173",41.92525795,-87.715789222,"(41.92525795, -87.715789222)"
"614290",41.854330878,-87.730372628,"(41.854330878, -87.730372628)"
"614308",41.768382919,-87.644495002,"(41.768382919, -87.644495002)"
"614470",41.933177432,-87.644801107,"(41.933177432, -87.644801107)"
"614558",41.770020864,-87.6913338,"(41.770020864, -87.6913338)"
