"","Latitude","Longitude","Location"
"2280218",41.782351338,-87.650926895,"(41.782351338, -87.650926895)"
"2280882",41.875942225,-87.743648924,"(41.875942225, -87.743648924)"
"2281304",41.735238184,-87.638730695,"(41.735238184, -87.638730695)"
"2281351",41.768052673,-87.655411299,"(41.768052673, -87.655411299)"
"2282374",41.894004921,-87.751732122,"(41.894004921, -87.751732122)"
"2282505",41.745244235,-87.603796482,"(41.745244235, -87.603796482)"
"2282511",41.894517363,-87.719945682,"(41.894517363, -87.719945682)"
"2283129",41.871908056,-87.701818454,"(41.871908056, -87.701818454)"
"2283602",41.778966393,-87.615597542,"(41.778966393, -87.615597542)"
"2284580",41.769342184,-87.674701647,"(41.769342184, -87.674701647)"
"2284648",41.883491986,-87.753957403,"(41.883491986, -87.753957403)"
"2284816",41.904526329,-87.720595607,"(41.904526329, -87.720595607)"
"2285337",41.803653573,-87.603772447,"(41.803653573, -87.603772447)"
"2285627",41.827450323,-87.609596656,"(41.827450323, -87.609596656)"
"2285651",41.751807048,-87.651345794,"(41.751807048, -87.651345794)"
"2285661",41.889525629,-87.755401321,"(41.889525629, -87.755401321)"
"2285766",41.901248707,-87.752074129,"(41.901248707, -87.752074129)"
"2285800",41.817487562,-87.623054868,"(41.817487562, -87.623054868)"
"2286368",41.788361457,-87.685551559,"(41.788361457, -87.685551559)"
"2286380",41.884371591,-87.751529383,"(41.884371591, -87.751529383)"
"2286454",41.778105265,-87.700679149,"(41.778105265, -87.700679149)"
"2287638",41.77720643,-87.638670299,"(41.77720643, -87.638670299)"
"2287640",41.879332727,-87.758529961,"(41.879332727, -87.758529961)"
"2287693",41.764313073,-87.562820451,"(41.764313073, -87.562820451)"
"2287772",41.777802884,-87.600395607,"(41.777802884, -87.600395607)"
"2287866",41.878562907,-87.747924753,"(41.878562907, -87.747924753)"
"2288200",41.866227191,-87.721027537,"(41.866227191, -87.721027537)"
"2288656",41.760521351,-87.681807173,"(41.760521351, -87.681807173)"
"2289023",41.78652376,-87.643758167,"(41.78652376, -87.643758167)"
"2289159",41.881279227,-87.698751738,"(41.881279227, -87.698751738)"
"2289839",41.786184976,-87.648598206,"(41.786184976, -87.648598206)"
"2290971",41.866202226,-87.723039647,"(41.866202226, -87.723039647)"
"2291080",41.777000866,-87.652002823,"(41.777000866, -87.652002823)"
"2291229",41.678037225,-87.621969372,"(41.678037225, -87.621969372)"
"2291267",41.752185058,-87.606470146,"(41.752185058, -87.606470146)"
"2291315",41.795335057,-87.66219065,"(41.795335057, -87.66219065)"
"2291321",41.880152669,-87.697503355,"(41.880152669, -87.697503355)"
"2291363",41.778086056,-87.700679337,"(41.778086056, -87.700679337)"
"2291428",41.862435382,-87.711970441,"(41.862435382, -87.711970441)"
"2292000",41.789486519,-87.675393879,"(41.789486519, -87.675393879)"
"2292070",41.746608005,-87.616416127,"(41.746608005, -87.616416127)"
"2292106",41.797277742,-87.653742794,"(41.797277742, -87.653742794)"
"2292424",41.894478926,-87.719942377,"(41.894478926, -87.719942377)"
"2292999",41.675493934,-87.634611227,"(41.675493934, -87.634611227)"
"2293037",41.763509356,-87.565333552,"(41.763509356, -87.565333552)"
"2293104",41.896959878,-87.77033509,"(41.896959878, -87.77033509)"
"2293146",41.873192794,-87.743174845,"(41.873192794, -87.743174845)"
"2293323",41.777052285,-87.649571585,"(41.777052285, -87.649571585)"
"2293726",41.902285227,-87.752457779,"(41.902285227, -87.752457779)"
"2293978",41.864352709,-87.715362415,"(41.864352709, -87.715362415)"
"2294153",41.902740661,-87.718184568,"(41.902740661, -87.718184568)"
"2294310",41.702618761,-87.623390327,"(41.702618761, -87.623390327)"
"2294440",41.879437262,-87.750413773,"(41.879437262, -87.750413773)"
"2294623",41.881329293,-87.761578328,"(41.881329293, -87.761578328)"
"2295043",41.86692722,-87.715436748,"(41.86692722, -87.715436748)"
"2295200",41.865205115,-87.694604352,"(41.865205115, -87.694604352)"
"2295596",41.787425967,-87.660773429,"(41.787425967, -87.660773429)"
"2295623",41.774772245,-87.69693951,"(41.774772245, -87.69693951)"
"2295652",41.975570342,-87.657797212,"(41.975570342, -87.657797212)"
"2295664",41.760408821,-87.681804646,"(41.760408821, -87.681804646)"
"2295741",41.893672106,-87.711774284,"(41.893672106, -87.711774284)"
"2296528",41.896807727,-87.749212689,"(41.896807727, -87.749212689)"
"2296746",41.751541113,-87.707822473,"(41.751541113, -87.707822473)"
"2296833",41.78821988,-87.626623186,"(41.78821988, -87.626623186)"
"2296913",41.896705629,-87.761643215,"(41.896705629, -87.761643215)"
"2296946",41.770603772,-87.609352546,"(41.770603772, -87.609352546)"
"2296993",41.776654218,-87.688463016,"(41.776654218, -87.688463016)"
"2297701",41.751649411,-87.664679854,"(41.751649411, -87.664679854)"
"2297820",41.810647211,-87.604397372,"(41.810647211, -87.604397372)"
"2297844",41.772387009,-87.589928706,"(41.772387009, -87.589928706)"
"2298134",41.707803683,-87.623534709,"(41.707803683, -87.623534709)"
"2298223",41.749460005,-87.72089612,"(41.749460005, -87.72089612)"
"2298234",41.781989896,-87.688600214,"(41.781989896, -87.688600214)"
"2298258",41.901267916,-87.752073955,"(41.901267916, -87.752073955)"
"2298448",41.774754809,-87.685959783,"(41.774754809, -87.685959783)"
"2298543",41.880127263,-87.772138986,"(41.880127263, -87.772138986)"
"2298739",41.882359401,-87.755748665,"(41.882359401, -87.755748665)"
"2298971",41.908206863,-87.753458453,"(41.908206863, -87.753458453)"
"2299305",41.704110482,-87.650824687,"(41.704110482, -87.650824687)"
"2299535",41.859830378,-87.726205849,"(41.859830378, -87.726205849)"
"2299610",41.860115962,-87.733552393,"(41.860115962, -87.733552393)"
"2300050",41.907336674,-87.710440467,"(41.907336674, -87.710440467)"
"2300145",41.752625598,-87.635926591,"(41.752625598, -87.635926591)"
"2301248",41.960805708,-87.781925006,"(41.960805708, -87.781925006)"
"2302250",41.707820924,-87.620113964,"(41.707820924, -87.620113964)"
"2302426",41.77676446,-87.670226282,"(41.77676446, -87.670226282)"
"2302666",41.789901003,-87.652335605,"(41.789901003, -87.652335605)"
"2302914",41.778380602,-87.686062637,"(41.778380602, -87.686062637)"
"2304936",41.901248707,-87.752074129,"(41.901248707, -87.752074129)"
"2305653",41.911552652,-87.774042425,"(41.911552652, -87.774042425)"
"2305756",41.770257456,-87.620236576,"(41.770257456, -87.620236576)"
"2306152",41.872740517,-87.709524443,"(41.872740517, -87.709524443)"
"2306304",41.902972108,-87.721440657,"(41.902972108, -87.721440657)"
"2306475",41.901422057,-87.718953928,"(41.901422057, -87.718953928)"
"2306611",41.70273043,-87.624586565,"(41.70273043, -87.624586565)"
"2306613",41.85982778,-87.716448529,"(41.85982778, -87.716448529)"
"2306641",41.893682761,-87.710701702,"(41.893682761, -87.710701702)"
"2307091",41.778434068,-87.68483756,"(41.778434068, -87.68483756)"
"2307109",41.792743224,-87.676699066,"(41.792743224, -87.676699066)"
"2307377",41.768096835,-87.663878589,"(41.768096835, -87.663878589)"
"2307858",41.775345094,-87.649531061,"(41.775345094, -87.649531061)"
"2307861",41.871729409,-87.716921564,"(41.871729409, -87.716921564)"
"2307863",41.878558635,-87.748163473,"(41.878558635, -87.748163473)"
"2307978",41.780294987,-87.684888472,"(41.780294987, -87.684888472)"
"2308652",41.755421408,-87.641723629,"(41.755421408, -87.641723629)"
"2308653",41.865669877,-87.721499106,"(41.865669877, -87.721499106)"
"2308654",41.865595766,-87.721496141,"(41.865595766, -87.721496141)"
"2308814",41.897200564,-87.726535213,"(41.897200564, -87.726535213)"
"2309357",41.782389777,-87.650930154,"(41.782389777, -87.650930154)"
"2309542",41.793044921,-87.657271269,"(41.793044921, -87.657271269)"
"2309632",41.898402519,-87.771846774,"(41.898402519, -87.771846774)"
"2309970",42.006750018,-87.662504492,"(42.006750018, -87.662504492)"
"2310436",41.88893074,-87.756614969,"(41.88893074, -87.756614969)"
"2310707",41.913402582,-87.774107103,"(41.913402582, -87.774107103)"
"2310914",41.883861425,-87.728214833,"(41.883861425, -87.728214833)"
"2311776",41.866438734,-87.70231284,"(41.866438734, -87.70231284)"
"2311814",41.711865577,-87.635682471,"(41.711865577, -87.635682471)"
"2311817",41.775413264,-87.640753669,"(41.775413264, -87.640753669)"
"2312042",41.882359623,-87.755792729,"(41.882359623, -87.755792729)"
"2312198",41.902285227,-87.752457779,"(41.902285227, -87.752457779)"
"2312376",41.77005423,-87.648172253,"(41.77005423, -87.648172253)"
"2312705",41.781970687,-87.688600407,"(41.781970687, -87.688600407)"
"2313161",41.762629001,-87.645557197,"(41.762629001, -87.645557197)"
"2313339",41.736940529,-87.646637412,"(41.736940529, -87.646637412)"
"2313441",41.751861952,-87.651348877,"(41.751861952, -87.651348877)"
"2313467",41.873765737,-87.699296047,"(41.873765737, -87.699296047)"
"2313801",41.854302966,-87.622790833,"(41.854302966, -87.622790833)"
"2314028",41.864093824,-87.714171775,"(41.864093824, -87.714171775)"
"2314040",41.911738857,-87.780190928,"(41.911738857, -87.780190928)"
"2314066",41.906507389,-87.639055705,"(41.906507389, -87.639055705)"
"2314207",41.70273043,-87.624586565,"(41.70273043, -87.624586565)"
"2314347",41.799337569,-87.616092761,"(41.799337569, -87.616092761)"
"2314352",41.799122789,-87.646509403,"(41.799122789, -87.646509403)"
"2314509",41.882281265,-87.762072935,"(41.882281265, -87.762072935)"
"2315135",41.881806144,-87.74622063,"(41.881806144, -87.74622063)"
"2315191",41.796936817,-87.663446505,"(41.796936817, -87.663446505)"
"2315274",41.871732207,-87.718467287,"(41.871732207, -87.718467287)"
"2316157",41.802484682,-87.668457421,"(41.802484682, -87.668457421)"
"2316256",41.774719114,-87.685956476,"(41.774719114, -87.685956476)"
"2316304",41.775089973,-87.667772584,"(41.775089973, -87.667772584)"
"2316865",41.778681732,-87.671482403,"(41.778681732, -87.671482403)"
"2317072",41.878188634,-87.74933454,"(41.878188634, -87.74933454)"
"2317253",41.793839532,-87.620301617,"(41.793839532, -87.620301617)"
"2317641",41.90402879,-87.758650136,"(41.90402879, -87.758650136)"
"2318366",41.880362107,-87.700145197,"(41.880362107, -87.700145197)"
"2319811",41.866200399,-87.723212215,"(41.866200399, -87.723212215)"
"2319817",41.880749332,-87.698705571,"(41.880749332, -87.698705571)"
"2320499",41.865650668,-87.721499289,"(41.865650668, -87.721499289)"
"2321439",41.866957425,-87.715440128,"(41.866957425, -87.715440128)"
"2321572",41.773150873,-87.638754387,"(41.773150873, -87.638754387)"
"2321676",41.791200801,-87.665724773,"(41.791200801, -87.665724773)"
"2321853",41.76675796,-87.571420043,"(41.76675796, -87.571420043)"
"2322663",41.797208923,-87.676829515,"(41.797208923, -87.676829515)"
"2322763",41.751749708,-87.660237119,"(41.751749708, -87.660237119)"
"2323260",41.750582872,-87.603948589,"(41.750582872, -87.603948589)"
"2323576",41.802327417,-87.663588413,"(41.802327417, -87.663588413)"
"2324025",41.858265918,-87.726161913,"(41.858265918, -87.726161913)"
"2324296",41.761315018,-87.660947197,"(41.761315018, -87.660947197)"
"2324304",41.750527966,-87.603945545,"(41.750527966, -87.603945545)"
"2324476",41.894008139,-87.751284,"(41.894008139, -87.751284)"
"2324552",41.790166672,-87.686919494,"(41.790166672, -87.686919494)"
"2324630",41.87190612,-87.701965338,"(41.87190612, -87.701965338)"
"2324654",41.815962427,-87.621391584,"(41.815962427, -87.621391584)"
"2324660",41.694587409,-87.65217029,"(41.694587409, -87.65217029)"
"2324717",41.861943987,-87.710418671,"(41.861943987, -87.710418671)"
"2324800",42.021177601,-87.67220843,"(42.021177601, -87.67220843)"
"2325369",41.782530442,-87.653363229,"(41.782530442, -87.653363229)"
"2325621",41.832311154,-87.619361089,"(41.832311154, -87.619361089)"
"2325748",41.91197808,-87.774057081,"(41.91197808, -87.774057081)"
"2326013",41.766875979,-87.571422312,"(41.766875979, -87.571422312)"
"2326419",41.773331137,-87.674961451,"(41.773331137, -87.674961451)"
"2326499",41.776756437,-87.761675873,"(41.776756437, -87.761675873)"
"2326519",41.784114304,-87.686217635,"(41.784114304, -87.686217635)"
"2326524",41.900275095,-87.768693411,"(41.900275095, -87.768693411)"
"2326684",41.874594132,-87.754849234,"(41.874594132, -87.754849234)"
"2326704",41.786726559,-87.623882188,"(41.786726559, -87.623882188)"
"2326707",41.88140727,-87.756319082,"(41.88140727, -87.756319082)"
"2326722",41.893529965,-87.762079224,"(41.893529965, -87.762079224)"
"2326753",41.752536307,-87.580889521,"(41.752536307, -87.580889521)"
"2326802",41.796353877,-87.607251162,"(41.796353877, -87.607251162)"
"2327006",41.8781255,-87.749331443,"(41.8781255, -87.749331443)"
"2327031",41.880656606,-87.731436149,"(41.880656606, -87.731436149)"
"2327064",41.736387958,-87.622117228,"(41.736387958, -87.622117228)"
"2327191",41.860238349,-87.724994244,"(41.860238349, -87.724994244)"
"2327299",41.884797076,-87.756450166,"(41.884797076, -87.756450166)"
"2328079",41.796339429,-87.606268489,"(41.796339429, -87.606268489)"
"2328285",41.865369326,-87.733716227,"(41.865369326, -87.733716227)"
"2328747",41.86694094,-87.715436616,"(41.86694094, -87.715436616)"
"2329832",41.899657454,-87.631328016,"(41.899657454, -87.631328016)"
"2329907",41.764481346,-87.640068507,"(41.764481346, -87.640068507)"
"2330097",41.909933281,-87.773986759,"(41.909933281, -87.773986759)"
"2330438",41.678977929,-87.626318821,"(41.678977929, -87.626318821)"
"2331305",41.94588342,-87.655453061,"(41.94588342, -87.655453061)"
"2332323",41.79464432,-87.645167348,"(41.79464432, -87.645167348)"
"2333122",41.910194027,-87.773995504,"(41.910194027, -87.773995504)"
"2333410",41.690273866,-87.662998245,"(41.690273866, -87.662998245)"
"2333488",41.694620339,-87.652169942,"(41.694620339, -87.652169942)"
"2333514",41.891121791,-87.716184244,"(41.891121791, -87.716184244)"
"2333593",41.882205823,-87.767343241,"(41.882205823, -87.767343241)"
"2333670",41.882866334,-87.761630725,"(41.882866334, -87.761630725)"
"2333741",41.797110308,-87.653737229,"(41.797110308, -87.653737229)"
"2334177",41.895578454,-87.751945571,"(41.895578454, -87.751945571)"
"2334373",42.019371503,-87.671181992,"(42.019371503, -87.671181992)"
"2334544",41.777290658,-87.640803128,"(41.777290658, -87.640803128)"
"2334590",41.775191608,-87.645884924,"(41.775191608, -87.645884924)"
"2334608",41.687223341,-87.648304971,"(41.687223341, -87.648304971)"
"2334707",41.894308772,-87.719940332,"(41.894308772, -87.719940332)"
"2335389",41.865595766,-87.721496141,"(41.865595766, -87.721496141)"
"2335907",41.687725118,-87.66359584,"(41.687725118, -87.66359584)"
"2335932",41.781202211,-87.670741529,"(41.781202211, -87.670741529)"
"2336021",41.861574074,-87.723821536,"(41.861574074, -87.723821536)"
"2336480",41.784592327,-87.655842088,"(41.784592327, -87.655842088)"
"2336744",41.881366108,-87.756319452,"(41.881366108, -87.756319452)"
"2336789",41.735039654,-87.639938228,"(41.735039654, -87.639938228)"
"2336995",41.87239985,-87.703421797,"(41.87239985, -87.703421797)"
"2338496",41.891372549,-87.746750055,"(41.891372549, -87.746750055)"
"2338681",41.76885361,-87.595229828,"(41.76885361, -87.595229828)"
"2339327",41.88465094,-87.75522124,"(41.88465094, -87.75522124)"
"2339411",41.6789868,-87.6193196,"(41.6789868, -87.6193196)"
"2339701",41.794731271,-87.620277064,"(41.794731271, -87.620277064)"
"2339740",41.893657639,-87.713159097,"(41.893657639, -87.713159097)"
"2339757",41.877556996,-87.75575519,"(41.877556996, -87.75575519)"
"2340126",41.874973714,-87.745295451,"(41.874973714, -87.745295451)"
"2340139",41.878155704,-87.74933484,"(41.878155704, -87.74933484)"
"2340618",41.782044779,-87.688599665,"(41.782044779, -87.688599665)"
"2340687",41.896707934,-87.761555041,"(41.896707934, -87.761555041)"
"2340781",41.795090788,-87.662185864,"(41.795090788, -87.662185864)"
"2340936",41.746848796,-87.654245576,"(41.746848796, -87.654245576)"
"2341426",41.869824468,-87.724040559,"(41.869824468, -87.724040559)"
"2341478",41.891556717,-87.750582724,"(41.891556717, -87.750582724)"
"2341844",41.797013674,-87.663449372,"(41.797013674, -87.663449372)"
"2341846",41.882006504,-87.728772149,"(41.882006504, -87.728772149)"
"2342562",41.892757104,-87.712572811,"(41.892757104, -87.712572811)"
"2342804",41.784114304,-87.686217635,"(41.784114304, -87.686217635)"
"2343004",41.896811683,-87.748911462,"(41.896811683, -87.748911462)"
"2343972",41.894572245,-87.719945157,"(41.894572245, -87.719945157)"
"2344031",41.860061692,-87.714019784,"(41.860061692, -87.714019784)"
"2344073",41.894874653,-87.762632874,"(41.894874653, -87.762632874)"
"2345106",41.885441069,-87.702522505,"(41.885441069, -87.702522505)"
"2345867",41.88442643,-87.747202863,"(41.88442643, -87.747202863)"
"2345900",41.891826532,-87.713029899,"(41.891826532, -87.713029899)"
"2346125",41.90156075,-87.727496751,"(41.90156075, -87.727496751)"
"2346170",41.825225637,-87.605831689,"(41.825225637, -87.605831689)"
"2346840",41.766505081,-87.683949664,"(41.766505081, -87.683949664)"
"2346960",41.762796436,-87.64556274,"(41.762796436, -87.64556274)"
"2347042",41.782267227,-87.602453003,"(41.782267227, -87.602453003)"
"2347050",41.898056561,-87.72494032,"(41.898056561, -87.72494032)"
"2347207",41.865261923,-87.722707164,"(41.865261923, -87.722707164)"
"2348449",41.862435382,-87.711970441,"(41.862435382, -87.711970441)"
"2348524",41.873182505,-87.743843189,"(41.873182505, -87.743843189)"
"2348567",41.751041549,-87.549819197,"(41.751041549, -87.549819197)"
"2348711",41.904192368,-87.647000785,"(41.904192368, -87.647000785)"
"2349205",41.888934734,-87.756317452,"(41.888934734, -87.756317452)"
"2349245",41.766086124,-87.650501797,"(41.766086124, -87.650501797)"
"2349611",41.782006361,-87.68860005,"(41.782006361, -87.68860005)"
"2350779",41.88140727,-87.756319082,"(41.88140727, -87.756319082)"
"2351781",41.880850109,-87.760139448,"(41.880850109, -87.760139448)"
"2351785",41.768054883,-87.659051308,"(41.768054883, -87.659051308)"
"2353139",41.753167952,-87.669574987,"(41.753167952, -87.669574987)"
"2353347",41.771520589,-87.583292464,"(41.771520589, -87.583292464)"
"2353942",41.894960125,-87.751231281,"(41.894960125, -87.751231281)"
"2353987",41.894549572,-87.722384194,"(41.894549572, -87.722384194)"
"2354055",41.880828867,-87.752633786,"(41.880828867, -87.752633786)"
"2354294",41.864177046,-87.715356764,"(41.864177046, -87.715356764)"
"2354300",41.76735037,-87.624084711,"(41.76735037, -87.624084711)"
"2354484",41.894549572,-87.722384194,"(41.894549572, -87.722384194)"
"2354799",41.863900549,-87.72266505,"(41.863900549, -87.72266505)"
"2354801",41.880605787,-87.702037606,"(41.880605787, -87.702037606)"
"2354912",41.798877767,-87.665931159,"(41.798877767, -87.665931159)"
"2355008",41.861724358,-87.71650372,"(41.861724358, -87.71650372)"
"2355018",41.882333258,-87.758194602,"(41.882333258, -87.758194602)"
"2355257",41.879609649,-87.709575145,"(41.879609649, -87.709575145)"
"2356232",41.898234987,-87.715186457,"(41.898234987, -87.715186457)"
"2356802",41.866215538,-87.721930788,"(41.866215538, -87.721930788)"
"2356938",41.789272937,-87.68513169,"(41.789272937, -87.68513169)"
"2357174",41.791764808,-87.658454507,"(41.791764808, -87.658454507)"
"2357181",41.774814785,-87.676222073,"(41.774814785, -87.676222073)"
"2357897",41.888932119,-87.756343184,"(41.888932119, -87.756343184)"
"2358328",41.902082472,-87.731209254,"(41.902082472, -87.731209254)"
"2358759",41.778656405,-87.684846319,"(41.778656405, -87.684846319)"
"2359439",41.760279825,-87.681802285,"(41.760279825, -87.681802285)"
"2359447",41.862027106,-87.727495637,"(41.862027106, -87.727495637)"
"2362315",41.80887363,-87.601684809,"(41.80887363, -87.601684809)"
"2362816",41.778272142,-87.689715339,"(41.778272142, -87.689715339)"
"2363765",41.909509901,-87.754996996,"(41.909509901, -87.754996996)"
"2364115",41.877585867,-87.683123746,"(41.877585867, -87.683123746)"
"2364341",41.908683076,-87.755926567,"(41.908683076, -87.755926567)"
"2364638",41.863441485,-87.715338149,"(41.863441485, -87.715338149)"
"2365135",41.785964071,-87.653451617,"(41.785964071, -87.653451617)"
"2366520",41.795171524,-87.660974834,"(41.795171524, -87.660974834)"
"2367352",41.897733139,-87.747176701,"(41.897733139, -87.747176701)"
"2367725",41.895922987,-87.676388824,"(41.895922987, -87.676388824)"
"2368574",41.871644673,-87.724184824,"(41.871644673, -87.724184824)"
"2371814",41.87845862,-87.75605552,"(41.87845862, -87.75605552)"
"2371908",41.754168689,-87.601635756,"(41.754168689, -87.601635756)"
"2372352",41.860058315,-87.729881983,"(41.860058315, -87.729881983)"
"2373243",41.872375703,-87.696060374,"(41.872375703, -87.696060374)"
"2373820",41.895295043,-87.750714024,"(41.895295043, -87.750714024)"
"2373837",41.751956419,-87.549566196,"(41.751956419, -87.549566196)"
"2373892",41.781500367,-87.614440016,"(41.781500367, -87.614440016)"
"2379259",41.850703967,-87.722254702,"(41.850703967, -87.722254702)"
"2379434",41.874225203,-87.735854874,"(41.874225203, -87.735854874)"
"2380200",41.793011947,-87.674265026,"(41.793011947, -87.674265026)"
"2390420",41.736369941,-87.554174373,"(41.736369941, -87.554174373)"
"2390621",41.930026507,-87.806466966,"(41.930026507, -87.806466966)"
"2391187",41.873613214,-87.712060461,"(41.873613214, -87.712060461)"
"2392355",41.801454751,-87.619391989,"(41.801454751, -87.619391989)"
"2393282",41.899105026,-87.716739169,"(41.899105026, -87.716739169)"
"2393288",41.901654321,-87.717743176,"(41.901654321, -87.717743176)"
"2393292",41.902740661,-87.718184568,"(41.902740661, -87.718184568)"
"2393961",41.721223747,-87.661947734,"(41.721223747, -87.661947734)"
"2394942",41.675971894,-87.622599751,"(41.675971894, -87.622599751)"
"2396841",NA,NA,""
"2400509",41.721223747,-87.661947734,"(41.721223747, -87.661947734)"
"2405358",41.816051729,-87.616775716,"(41.816051729, -87.616775716)"
"2407736",41.893671629,-87.71168614,"(41.893671629, -87.71168614)"
"2408191",41.795413511,-87.663407359,"(41.795413511, -87.663407359)"
"2408551",41.807770266,-87.731697075,"(41.807770266, -87.731697075)"
"2413012",41.909942193,-87.720874458,"(41.909942193, -87.720874458)"
"2413231",41.922703525,-87.804377607,"(41.922703525, -87.804377607)"
"2414406",41.910467789,-87.751766395,"(41.910467789, -87.751766395)"
"2414922",41.880160168,-87.696875353,"(41.880160168, -87.696875353)"
"2415980",41.892955897,-87.761423229,"(41.892955897, -87.761423229)"
"2417768",41.808068397,-87.634555308,"(41.808068397, -87.634555308)"
"2418523",41.728414989,-87.666382556,"(41.728414989, -87.666382556)"
"2418914",41.894027284,-87.749109473,"(41.894027284, -87.749109473)"
"2419551",41.794729233,-87.62039077,"(41.794729233, -87.62039077)"
"2419563",41.797187006,-87.665882689,"(41.797187006, -87.665882689)"
"2420745",41.872707579,-87.712054544,"(41.872707579, -87.712054544)"
"2424369",41.800950122,-87.653832357,"(41.800950122, -87.653832357)"
"2426212",41.880362229,-87.700167228,"(41.880362229, -87.700167228)"
"2426274",41.788461238,-87.623929066,"(41.788461238, -87.623929066)"
"2427260",41.897720134,-87.748932564,"(41.897720134, -87.748932564)"
"2429605",41.881024534,-87.766531104,"(41.881024534, -87.766531104)"
"2429628",41.881024534,-87.766531104,"(41.881024534, -87.766531104)"
"2431240",41.712893323,-87.568203506,"(41.712893323, -87.568203506)"
"2431369",41.884797076,-87.756450166,"(41.884797076, -87.756450166)"
"2434140",41.881150589,-87.758763376,"(41.881150589, -87.758763376)"
"2434172",41.880850109,-87.760139448,"(41.880850109, -87.760139448)"
"2435776",41.733232739,-87.666636806,"(41.733232739, -87.666636806)"
"2436010",41.873936235,-87.755538111,"(41.873936235, -87.755538111)"
"2437434",41.791528086,-87.662080016,"(41.791528086, -87.662080016)"
"2439361",41.883600361,-87.756405846,"(41.883600361, -87.756405846)"
"2441461",41.866200165,-87.723168162,"(41.866200165, -87.723168162)"
"2441842",NA,NA,""
"2443827",41.897717521,-87.7489583,"(41.897717521, -87.7489583)"
"2444622",41.740569104,-87.638973706,"(41.740569104, -87.638973706)"
"2444754",41.902588831,-87.758255303,"(41.902588831, -87.758255303)"
"2444880",41.750435008,-87.657868805,"(41.750435008, -87.657868805)"
"2445632",41.880336702,-87.700016924,"(41.880336702, -87.700016924)"
"2447026",41.706201927,-87.653648078,"(41.706201927, -87.653648078)"
"2447132",41.77891291,-87.653269459,"(41.77891291, -87.653269459)"
"2447748",41.795050448,-87.667041699,"(41.795050448, -87.667041699)"
"2448151",41.775142326,-87.682176139,"(41.775142326, -87.682176139)"
"2448340",41.853418351,-87.723862269,"(41.853418351, -87.723862269)"
"2448962",41.856101365,-87.73255109,"(41.856101365, -87.73255109)"
"2449260",41.893433902,-87.762076407,"(41.893433902, -87.762076407)"
"2450460",41.777367515,-87.640805968,"(41.777367515, -87.640805968)"
"2450559",NA,NA,""
"2450893",41.890812893,-87.75055643,"(41.890812893, -87.75055643)"
"2450915",41.759780594,-87.572455541,"(41.759780594, -87.572455541)"
"2451144",41.782408986,-87.65092995,"(41.782408986, -87.65092995)"
"2451166",41.880903366,-87.712324013,"(41.880903366, -87.712324013)"
"2452123",41.783064869,-87.614481205,"(41.783064869, -87.614481205)"
"2452243",41.758851459,-87.578459054,"(41.758851459, -87.578459054)"
"2452388",41.882331157,-87.758323149,"(41.882331157, -87.758323149)"
"2454434",41.769777777,-87.650598282,"(41.769777777, -87.650598282)"
"2455073",41.862916488,-87.709597917,"(41.862916488, -87.709597917)"
"2455095",41.886472869,-87.702016573,"(41.886472869, -87.702016573)"
"2455398",41.796881935,-87.663447077,"(41.796881935, -87.663447077)"
"2455450",41.768364486,-87.643252524,"(41.768364486, -87.643252524)"
"2456204",41.878462761,-87.755787426,"(41.878462761, -87.755787426)"
"2457034",41.855751758,-87.726082914,"(41.855751758, -87.726082914)"
"2458742",41.89931519,-87.754479243,"(41.89931519, -87.754479243)"
"2459101",41.777501903,-87.636254732,"(41.777501903, -87.636254732)"
"2460835",41.783432002,-87.615701737,"(41.783432002, -87.615701737)"
"2461775",41.865193687,-87.659936964,"(41.865193687, -87.659936964)"
"2464394",41.724175323,-87.66031619,"(41.724175323, -87.66031619)"
"2464732",41.793244454,-87.666998062,"(41.793244454, -87.666998062)"
"2465424",41.874964108,-87.746099664,"(41.874964108, -87.746099664)"
"2466444",41.865996832,-87.6658907,"(41.865996832, -87.6658907)"
"2467082",41.879491967,-87.746069227,"(41.879491967, -87.746069227)"
"2467166",41.780760731,-87.661822015,"(41.780760731, -87.661822015)"
"2468129",41.881272789,-87.756316619,"(41.881272789, -87.756316619)"
"2468425",41.750268705,-87.627017618,"(41.750268705, -87.627017618)"
"2468584",41.768413526,-87.623376516,"(41.768413526, -87.623376516)"
"2469905",41.891347981,-87.749468108,"(41.891347981, -87.749468108)"
"2470112",41.85834689,-87.717659458,"(41.85834689, -87.717659458)"
"2470127",41.877201225,-87.764750954,"(41.877201225, -87.764750954)"
"2470225",41.759714518,-87.576161848,"(41.759714518, -87.576161848)"
"2470680",41.970824345,-87.653397834,"(41.970824345, -87.653397834)"
"2471045",41.789535707,-87.672965876,"(41.789535707, -87.672965876)"
"2471111",41.7081666,-87.638007731,"(41.7081666, -87.638007731)"
"2471225",41.882254819,-87.763931315,"(41.882254819, -87.763931315)"
"2471230",41.890394198,-87.722273212,"(41.890394198, -87.722273212)"
"2471309",41.89356977,-87.76790404,"(41.89356977, -87.76790404)"
"2471500",41.865193967,-87.659984688,"(41.865193967, -87.659984688)"
"2472056",41.908960252,-87.693290327,"(41.908960252, -87.693290327)"
"2472210",41.758246996,-87.568804866,"(41.758246996, -87.568804866)"
"2472430",41.878743511,-87.736099205,"(41.878743511, -87.736099205)"
"2473159",41.802476525,-87.646546942,"(41.802476525, -87.646546942)"
